代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,date
bj430017,星昊医药,13.1,-0.74,-5.347,13.09,13.1,13.84,13.65,13.68,13.01,2098217.0,27838551.0,2024-03-05
bj430047,诺思兰德,14.97,-0.47,-3.044,14.97,15.03,15.44,15.56,15.57,14.95,1332822.0,20138967.0,2024-03-05
bj430090,同辉信息,3.66,-0.19,-4.935,3.65,3.66,3.85,3.81,3.89,3.6,8793335.0,32802959.0,2024-03-05
bj430139,华岭股份,12.33,-0.5,-3.897,12.33,12.34,12.83,12.79,12.96,12.27,2211548.0,27639343.0,2024-03-05
bj430198,微创光电,9.18,-0.58,-5.943,9.18,9.19,9.76,9.79,9.83,9.09,7155545.0,67117503.0,2024-03-05
bj430300,辰光医疗,10.9,-0.82,-6.997,10.89,10.9,11.72,11.33,11.45,10.88,3403127.0,37815741.0,2024-03-05
bj430418,苏轴股份,22.65,0.35,1.57,22.65,22.66,22.3,22.11,22.7,21.43,2181706.0,47901299.0,2024-03-05
bj430425,乐创技术,18.75,-1.14,-5.732,18.75,18.78,19.89,19.72,19.93,18.72,1444277.0,27803470.0,2024-03-05
bj430476,海能技术,11.32,-0.45,-3.823,11.32,11.35,11.77,11.65,11.7,11.3,808085.0,9260456.0,2024-03-05
bj430478,峆一药业,19.84,-1.19,-5.659,19.84,19.88,21.03,20.6,20.99,19.62,2083104.0,42016110.0,2024-03-05
bj430489,佳先股份,6.64,-0.17,-2.496,6.64,6.66,6.81,6.87,6.97,6.63,2842416.0,19297269.0,2024-03-05
bj430510,丰光精密,25.46,-2.44,-8.746,25.45,25.46,27.9,26.8,27.5,24.51,7934891.0,206038105.0,2024-03-05
bj430556,雅达股份,4.96,-0.17,-3.314,4.96,5.0,5.13,5.13,5.2,4.92,1915304.0,9688463.0,2024-03-05
bj430564,天润科技,13.2,0.1,0.763,13.2,13.22,13.1,13.3,14.48,13.14,6969614.0,96646047.0,2024-03-05
bj430685,新芝生物,10.47,-0.53,-4.818,10.47,10.5,11.0,10.99,10.99,10.4,1054284.0,11188883.0,2024-03-05
bj430718,合肥高科,9.97,-0.47,-4.502,9.97,9.98,10.44,10.31,10.38,9.83,1260954.0,12655298.0,2024-03-05
bj830779,武汉蓝电,28.32,-0.68,-2.345,28.32,28.44,29.0,29.01,29.28,28.01,184201.0,5254125.0,2024-03-05
bj830799,艾融软件,11.98,-0.47,-3.775,11.98,11.99,12.45,12.3,12.36,11.76,6028658.0,72544530.0,2024-03-05
bj830809,安达科技,4.85,-0.18,-3.579,4.85,4.86,5.03,5.01,5.05,4.85,2752620.0,13445335.0,2024-03-05
bj830832,齐鲁华信,4.6,-0.28,-5.738,4.59,4.6,4.88,4.83,4.96,4.6,1601639.0,7544492.0,2024-03-05
bj830839,万通液压,12.4,-0.57,-4.395,12.4,12.41,12.97,12.81,13.11,12.38,1162745.0,14756385.0,2024-03-05
bj830879,基康仪器,9.8,0.0,0.0,9.67,9.8,9.8,9.85,10.04,9.42,1654201.0,16149570.0,2024-03-05
bj830896,旺成科技,8.41,-0.34,-3.886,8.41,8.42,8.75,8.65,8.72,8.4,1273044.0,10913441.0,2024-03-05
bj830946,森萱医药,7.48,-0.32,-4.103,7.48,7.5,7.8,7.76,7.84,7.42,2177749.0,16412598.0,2024-03-05
bj830964,润农节水,3.19,-0.14,-4.204,3.19,3.2,3.33,3.33,3.33,3.18,3230884.0,10427989.0,2024-03-05
bj830974,凯大催化,7.4,-0.59,-7.384,7.39,7.4,7.99,7.81,7.96,7.3,8154558.0,61735518.0,2024-03-05
bj831010,凯添燃气,4.32,-0.21,-4.636,4.31,4.32,4.53,4.51,4.51,4.31,3158713.0,13849035.0,2024-03-05
bj831039,国义招标,6.98,-0.34,-4.645,6.97,6.98,7.32,7.29,7.3,6.97,3178014.0,22469015.0,2024-03-05
bj831087,秋乐种业,10.02,-0.58,-5.472,10.02,10.03,10.6,10.41,10.58,10.01,6220267.0,63755480.0,2024-03-05
bj831152,昆工科技,12.76,-0.16,-1.238,12.76,12.78,12.92,13.04,13.08,12.75,556093.0,7142514.0,2024-03-05
bj831167,鑫汇科,13.5,-0.48,-3.433,13.48,13.5,13.98,13.87,14.06,13.4,902555.0,12298571.0,2024-03-05
bj831175,派诺科技,15.19,-0.66,-4.164,15.19,15.2,15.85,15.92,16.0,15.08,1535218.0,23706438.0,2024-03-05
bj831195,三祥科技,11.18,-0.72,-6.05,11.18,11.26,11.9,11.54,11.7,11.17,2584138.0,29504208.0,2024-03-05
bj831278,泰德股份,4.66,-0.14,-2.917,4.66,4.67,4.8,4.7,4.78,4.55,3400923.0,15819166.0,2024-03-05
bj831304,迪尔化工,6.67,-0.44,-6.188,6.67,6.69,7.11,7.09,7.09,6.65,3291606.0,22409813.0,2024-03-05
bj831305,海希通讯,10.56,-0.22,-2.041,10.55,10.56,10.78,10.66,10.79,10.3,866707.0,9067565.0,2024-03-05
bj831370,新安洁,2.41,-0.1,-3.984,2.4,2.41,2.51,2.5,2.51,2.4,2175359.0,5313763.0,2024-03-05
bj831396,许昌智能,6.38,-0.38,-5.621,6.38,6.39,6.76,6.73,6.73,6.33,11970211.0,77194484.0,2024-03-05
bj831445,龙竹科技,5.35,-0.32,-5.644,5.35,5.42,5.67,5.72,5.8,5.35,1730116.0,9630566.0,2024-03-05
bj831526,凯华材料,24.47,-1.46,-5.631,24.45,24.47,25.93,24.91,25.55,24.2,4432657.0,109727095.0,2024-03-05
bj831627,力王股份,11.47,-0.77,-6.291,11.47,11.5,12.24,12.23,12.43,11.3,3631369.0,42767042.0,2024-03-05
bj831641,格利尔,8.11,-0.35,-4.137,8.11,8.14,8.46,8.32,8.43,8.11,848848.0,7006100.0,2024-03-05
bj831689,克莱特,12.15,-0.69,-5.374,12.15,12.16,12.84,12.51,12.65,12.04,1250544.0,15372679.0,2024-03-05
bj831726,朱老六,7.72,-0.25,-3.137,7.72,7.74,7.97,7.97,7.97,7.65,1015475.0,7905456.0,2024-03-05
