代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,date
bj430017,星昊医药,12.99,0.46,3.671,12.98,12.99,12.53,12.6,13.12,12.5,2060816.0,26420682.0,2024-10-14
bj430047,诺思兰德,12.77,0.3,2.406,12.76,12.77,12.47,12.46,12.95,12.33,2617200.0,33173869.0,2024-10-14
bj430090,同辉信息,7.08,1.07,17.804,7.07,7.08,6.01,6.01,7.43,5.51,43726588.0,276226081.0,2024-10-14
bj430139,华岭股份,14.57,2.19,17.69,14.57,14.58,12.38,12.1,14.8,11.5,27339752.0,361528727.0,2024-10-14
bj430198,微创光电,8.64,0.49,6.012,8.64,8.65,8.15,8.07,8.68,8.07,7179734.0,60575261.0,2024-10-14
bj430300,辰光医疗,8.73,0.44,5.308,8.73,8.75,8.29,8.35,8.83,8.28,2251569.0,19215232.0,2024-10-14
bj430418,苏轴股份,18.58,0.72,4.031,18.57,18.58,17.86,17.15,18.85,17.15,2544973.0,46104281.0,2024-10-14
bj430425,乐创技术,12.69,0.79,6.639,12.68,12.69,11.9,11.98,12.69,11.7,2384991.0,29163117.0,2024-10-14
bj430476,海能技术,7.73,0.28,3.758,7.72,7.73,7.45,7.47,7.98,7.27,1666594.0,12678632.0,2024-10-14
bj430478,峆一药业,15.16,0.5,3.411,15.16,15.17,14.66,14.79,15.3,14.31,2216076.0,32968809.0,2024-10-14
bj430489,佳先股份,9.4,0.51,5.737,9.4,9.41,8.89,8.85,9.58,8.65,8673061.0,79447411.0,2024-10-14
bj430510,丰光精密,15.15,0.72,4.99,15.15,15.16,14.43,14.73,15.25,14.0,4969581.0,73304830.0,2024-10-14
bj430556,雅达股份,5.11,0.25,5.144,5.09,5.11,4.86,4.92,5.13,4.77,2098110.0,10486968.0,2024-10-14
bj430564,天润科技,13.51,1.14,9.216,13.51,13.52,12.37,12.37,13.98,12.37,3859347.0,50867062.0,2024-10-14
bj430685,新芝生物,8.86,0.29,3.384,8.85,8.86,8.57,8.58,8.89,8.54,1446773.0,12688786.0,2024-10-14
bj430718,合肥高科,10.51,0.39,3.854,10.51,10.52,10.12,10.12,10.59,10.0,1307666.0,13547085.0,2024-10-14
bj830779,武汉蓝电,21.68,0.66,3.14,21.68,21.69,21.02,20.72,21.77,20.52,504218.0,10747218.0,2024-10-14
bj830799,艾融软件,35.54,8.2,29.993,35.54,0.0,27.34,29.0,35.54,25.4,25988459.0,784632726.0,2024-10-14
bj830809,安达科技,4.7,0.16,3.524,4.7,4.71,4.54,4.58,4.79,4.28,8848315.0,40954543.0,2024-10-14
bj830832,齐鲁华信,5.06,0.17,3.476,5.06,5.07,4.89,4.88,5.17,4.83,2022141.0,10159124.0,2024-10-14
bj830839,万通液压,11.68,0.76,6.96,11.68,11.69,10.92,11.05,11.7,10.73,1080476.0,12295514.0,2024-10-14
bj830879,基康仪器,9.78,0.46,4.936,9.76,9.78,9.32,9.43,9.86,9.28,509946.0,4888355.0,2024-10-14
bj830896,旺成科技,8.21,0.36,4.586,8.2,8.21,7.85,7.87,8.26,7.82,1394727.0,11281543.0,2024-10-14
bj830946,森萱医药,8.8,0.2,2.326,8.79,8.8,8.6,8.5,8.94,8.25,5221013.0,45128212.0,2024-10-14
bj830964,润农节水,3.66,0.24,7.018,3.66,3.67,3.42,3.56,3.69,3.4,8530781.0,30585520.0,2024-10-14
bj830974,凯大催化,5.68,0.2,3.65,5.67,5.68,5.48,5.48,5.75,5.42,1748786.0,9807724.0,2024-10-14
bj831010,凯添燃气,5.03,0.22,4.574,5.03,5.04,4.81,4.74,5.03,4.73,5572846.0,27364903.0,2024-10-14
bj831039,国义招标,7.45,0.15,2.055,7.45,7.46,7.3,7.65,7.65,6.9,4035994.0,29678500.0,2024-10-14
bj831087,秋乐种业,6.94,0.34,5.152,6.94,7.0,6.6,6.64,7.01,6.49,5171908.0,35414930.0,2024-10-14
bj831152,昆工科技,10.47,0.85,8.836,10.47,10.48,9.62,9.74,10.48,9.74,3041763.0,30790112.0,2024-10-14
bj831167,鑫汇科,15.17,0.99,6.982,15.16,15.17,14.18,14.12,15.57,14.05,1845531.0,27184660.0,2024-10-14
bj831175,派诺科技,12.0,0.45,3.896,11.99,12.0,11.55,11.55,12.36,11.3,1839123.0,21809882.0,2024-10-14
