时间,标题,简讯,date
2024-04-09 09:31:44,北方稀土：第二季度稀土精矿交易价格调整为不含税16792元/吨,【北方稀土：第二季度稀土精矿交易价格调整为不含税16792元/吨】财联社4月9日电，北方稀土公告，根据稀土精矿定价方法及2024年第一季度稀土氧化物价格，经测算并经公司2024年第6次总经理办公会审议通过，2024年第二季度稀土精矿交易价格调整为不含税16792元/吨（干量，REO=50%），REO每增减1%、不含税价格增减335.84元/吨。,2024-04-09
2024-04-09 09:31:13,北向资金今日净买入10.55亿元 紫金矿业获净买入5.51亿元,北向资金今日净买入10.55亿元。紫金矿业、海尔智家、洛阳钼业分别获净买入5.51亿元、2.2亿元、1.8亿元。中国中免净卖出额居首，金额为2.94亿元。,2024-04-09
2024-04-09 09:24:24,,现货黄金日内涨超1%，报2362.8美元/盎司，续刷历史新高。,2024-04-09
2024-04-09 09:09:30,开盘5.1港元收盘0.048港元 百亿市值天瑞水泥尾盘闪崩收盘跌超99%,【港股中国天瑞水泥尾盘放量闪崩 收盘跌超99% 总市值仅剩1.4亿港元】财联社4月9日电，中国天瑞水泥(01252)尾盘放量闪崩，盘中低见0.035港元，创历史新低。截至收盘，跌99.04%，报0.048港元，成交额2438.16万港元，总市值仅剩1.4亿港元。消息面上，中国天瑞水泥此前公布截至去年12月底止全年业绩，营业额78.89亿元人民币，同比跌28.6%。全年亏损6.34亿元，上年同期赚4.49亿元，同比由盈转亏；每股亏损22分。不派息。,2024-04-09
2024-04-09 08:16:49,宁德时代发布储能新品天恒储能系统,"【宁德时代发布储能新品天恒储能系统】在今日宁德时代储能新品发布会上，宁德时代官宣正式发布天恒储能系统。（蓝鲸新闻 陈业）

",2024-04-09
2024-04-09 08:11:29,上海市国资委原党委书记、主任白廷辉涉嫌受贿，被公诉,【上海市国资委原党委书记、主任白廷辉涉嫌受贿，被公诉】财联社4月9日电，上海市国有资产监督管理委员会原党委书记、主任白廷辉（正局级）涉嫌受贿罪一案，由上海市人民检察院第一分院依法向上海市第一中级人民法院提起公诉。检察机关在审查起诉阶段，依法告知了被告人白廷辉享有的诉讼权利，并依法讯问了被告人，听取了辩护人的意见。上海市人民检察院第一分院起诉指控：被告人白廷辉利用担任上海申通地铁集团有限公司副总裁、上海市国有资产监督管理委员会主任等职务上的便利，为他人或相关单位在工程承接、工程款结算、公司经营等事项上提供帮助、谋取利益，非法收受他人财物，数额特别巨大，依法应当以受贿罪追究其刑事责任。,2024-04-09
2024-04-09 08:10:53,乘联会：3月新能源乘用车批发销量达到81万辆 同比增长31.1%,【乘联会：3月新能源乘用车国内零售销量达到万辆 同比增长%】乘联会数据显示，3月新能源乘用车国内零售销量达到万辆，同比增长%，环比增加%。（财联社记者 徐昊）,2024-04-09
2024-04-09 08:07:38,乘联会：3月广义乘用车市场零售170.9万辆 同比上涨5.7%,【乘联会：3月广义乘用车市场零售万辆 同比上涨%】乘联会数据显示，3月广义乘用车市场零售万辆，同比上涨%。（财联社记者 徐昊）,2024-04-09
2024-04-09 08:05:38,习近平会见俄罗斯外长拉夫罗夫,【习近平会见俄罗斯外长拉夫罗夫】4月9日，国家主席习近平在北京会见俄罗斯外长拉夫罗夫。,2024-04-09
2024-04-09 08:05:33,市场监管总局：保持对医疗美容广告违法行为高压严打态势 严格规范医疗美容广告发布行为,【市场监管总局：保持对医疗美容广告违法行为高压严打态势 严格规范医疗美容广告发布行为】财联社4月9日电，据市场监管总局消息，自2024年4月至11月在全国范围内组织开展民生领域广告监管专项行动。保持对医疗美容广告违法行为高压严打态势，严格规范医疗美容广告发布行为，严厉打击未经广告审查发布医疗美容广告以及制造容貌焦虑、夸大医美功效等违法行为。严肃查处平台、直播间以及美妆类主播、达人在直播营销中发布违法医疗美容广告的行为。从严查处“神医”“神药”广告，严惩借健康科普等形式变相发布医疗、药品、医疗器械、保健食品广告，严厉整治在广告中冒充专家或者名医开展宣传、未经审核发布相关广告等违法行为。依法查处近,2024-04-09
2024-04-09 08:04:42,高新发展：昨晚公告并非指交易失败 若再次召开董事会或将影响收购资产的发行价,"【高新发展：昨晚公告并非指交易失败 若再次召开董事会或将影响收购资产的发行价】财联社记者今日以投资者身份就高新发展收购华鲲振宇70%股权进展向高新发展证券部致电，公司人士称“有可能需要重新召开董事会审议此次事项，再次召开的话就要以这次董事会的决议公告日作为发行股份（购买资产）的定价基准日，所以可能会对发行股份的定价有影响。”该人士称，公司昨晚公告仅披露了目前进展和相关风险提示，并非指交易失败。
小财注：昨日晚间，高新发展公告称与交易各方对交易作价尚未达成一致，存在因此导致交易被终止的风险。公告同时提示，公司还存在未在首次董事会决议公告后6个月内（即4月19日前）发布召开股东大会的通知，导致需重",2024-04-09
2024-04-09 08:04:25,湖南黄金：一季度净利预增40%-60%,【湖南黄金：一季度净利预增40%-60%】财联社4月9日电，湖南黄金公告，预计2024年第一季度净利润1.49亿元-1.7亿元，同比增长40%－60%。业绩预增主要原因是产品价格上涨所致。,2024-04-09
2024-04-09 08:02:44,一图看懂固态电池产业链概念股,【一图看懂固态电池产业链概念股】,2024-04-09
2024-04-09 08:00:19,周二投资舆情热点,"【周二投资舆情热点】
1）固态电池：智己推出首个准900V超快充固态电池，广汽4月12日将发布全固态电池，今年将是固态电池量产元年。
2）有色金属：近期，黄金、铜、铝、稀土等有色品种价格持续走高，现货黄金涨破2357美元/盎司，刷新历史新高。
3）次新：自证监会“3·15”连发四文，A股IPO步入冰冻期，连续两月零受理、零上会，近百家企业主动终止审核。
4）循环经济：日前，财政部公布《废弃电器电子产品处理专项资金管理办法（征求意见稿）》；清华大学能源环境经济研究所等机构发布报告称，中国二手商品交易规模已达万亿，预计到2025年突破3万亿。",2024-04-09
2024-04-09 07:58:16,耶伦称美政府将推动中方改变对美就业构成威胁的产业政策 中方回应,【耶伦称美政府将推动中方改变对美就业构成威胁的产业政策 中方回应】财联社4月9日电，在4月9日外交部记者会上，有记者提问称，据报道，美国财政部长耶伦在此次访华期间，多次就中国一些行业产能过剩及其可能对美国劳动者和公司产生的影响表达关切，称美政府将推动中方改变对美就业构成威胁的产业政策。发言人对此有何评论？中国外交部发言人毛宁说，昨天中国财政部的负责人详细介绍了耶伦财长访华的情况，对于所谓“产能过剩”的问题也作出了回应，我想强调的是在全球化的背景下，判断产能是否过剩，要从全球市场需求和未来发展潜力来看，供需平衡是相对的，不平衡往往是常态。解决这些问题主要还要依靠市场，按照价值规律进行调节，将产能,2024-04-09
