时间,标题,简讯,date
2024-08-12 17:39:02,俄罗斯库尔斯克州决定从别洛夫斯基区撤离居民,【俄罗斯库尔斯克州决定从别洛夫斯基区撤离居民】财联社8月12日电，俄罗斯库尔斯克州代理州长当地时间12日表示，库尔斯克州作战指挥部决定从别洛夫斯基区撤离居民。自6日以来，库尔斯克州遭到来自乌方的猛烈地面攻击。该州政府10日呼吁高风险区居民加紧撤离。俄联邦政府当天宣布一系列措施，以提升库尔斯克和其他两个边境州的安全戒备状态。库尔斯克州代理州长此前于11日称，10日有一支乌克兰破坏小组进入了别洛夫斯基区，但俄军部队迅速稳定了局势，目前该地区没有发生战斗，边防军和俄军部队正在采取一切必要措施保护平民。,2024-08-12
2024-08-12 17:30:51,北向资金今日净卖出7.73亿元 宁德时代遭净卖出6.18亿元,北向资金今日净卖出7.73亿元。宁德时代、工业富联、贵州茅台分别获净卖出6.18亿元、2.33亿元、1.8亿元。长江电力净买入额居首，金额为1.25亿元。,2024-08-12
2024-08-12 17:27:39,杭可科技：签订大众集团锂电池后道设备合同 总金额超过上一年度营业收入的45%,【杭可科技：签订大众集团锂电池后道设备合同 总金额超过上一年度营业收入的45%】财联社8月12日电，杭可科技公告，近日收到大众西班牙和大众加拿大通过竞标系统生成的合同，合同标的为大众集团在西班牙和加拿大生产电池所采购的锂电池后道设备，合同总金额超过公司上一年度经审计营业收入的45%。该合同签订有利于提高公司收入规模及盈利能力，预计将对公司本年及未来年度的经营业绩产生积极影响。同时，公司提示在合同履行过程中可能存在无法全部履行的风险。,2024-08-12
2024-08-12 16:32:50,银行间主要利率债收益率全线上行,【银行间主要利率债收益率全线上行】财联社8月12日电，银行间主要利率债收益率全线上行。截止北京时间16:30，10年期国债活跃券240011收益率上行3.7bp报2.237%，30年期国债活跃券230023收益率上行4.75bp报2.4275%，10年期国开活跃券240210收益率上行3.5bp报2.29%。,2024-08-12
2024-08-12 15:23:29,成都：在本市范围内新购买住房 只核查购房人在拟购住房所在区（市）县范围内住房情况,【成都：在本市范围内新购买住房 只核查购房人在拟购住房所在区（市）县范围内住房情况】财联社8月12日电，成都市住建局出台通知，进一步优化住房交易相关政策。为取得购房资格纳入保障性租赁住房房源库的住房，未出租或租赁合同已终止的，可自愿申请提前退出保障性租赁住房房源库，并解除上市交易时间限制。在本市范围内新购买住房，只核查购房人在拟购住房所在区（市）县范围内住房情况，无住房的，认定为首套房。在拟购住房区（市）县范围内有住房且正在挂牌出售的，住房套数相应核减。支持商业银行按认定的客户住房套数办理个人住房贷款业务。在我市拥有2套及以上住房且相应购房贷款已结清的，支持金融机构自行确定首付款比例和利率。通,2024-08-12
2024-08-12 15:12:36,国债期货跌幅扩大 30年期国债期货主力合约跌超1%,国债期货跌幅扩大，30年期国债期货主力合约跌破110元，跌幅1.24%。,2024-08-12
2024-08-12 15:09:44,8月12日涨停分析,【8月12日涨停分析】今日共32股涨停，连板股总数4只，21股封板未遂，封板率为60%（不含ST股、退市股及未开板新股）。焦点股方面，市场连板高度继续下降，高度板（昨4连板）东北制药午后跌停，人气股中公教育、欣天科技等跌停；电网板块的长城电工5天4板，卫星互联网概念股华塑控股3连板。,2024-08-12
2024-08-12 15:04:16,收评：三大指数小幅下跌 两市成交额不足5000亿创4年多新低,【收评：三大指数小幅下跌 两市成交额跌破5000亿创4年多新低】财联社8月12日电，市场全天震荡调整，三大指数均小幅下跌。沪深两市今日成交额4959亿，较上个交易日缩量672亿，成交额跌破5000亿，创2020年5月25日以来新低。盘面上，医药股集体走强，其中新冠药方向领涨，广生堂、新华制药、达安基因、科华生物涨停；中药股震荡走高，香雪制药、特一药业、以岭药业涨停。环保股开盘大涨，清研环境、雪迪龙、宇通重工、神雾节能等涨停。油气股震荡走强，准油股份涨停。核污染防治概念股尾盘异动，捷强装备、北化股份涨停。下跌方面，地产股陷入调整，深物业A等多股跌超5%。总体上个股跌多涨少，全市场超3600只个股,2024-08-12
2024-08-12 13:58:59,市场传言江苏农商行被通知禁止国债交易 苏农银行、江阴银行回应,【市场传言江苏农商行被通知禁止国债交易 苏农银行、江阴银行回应】财联社8月12日电，今日，国债期货全线下跌，截至发稿，30年期国债期货主力合约现跌近1%，10年期国债期货主力合约跌0.53%。兴业银行成员机构兴业研究公众号发布的文章中称，市场传言江苏省联社通知江苏农商行禁止国债交易，部分券商自营、资管也受到指导。对此，记者以投资人身份联系了苏农银行、江阴银行投资者关系部门，苏农银行相关人士向记者表示，我这边没有接到消息。“我们暂时还没有得到这个指令。”江阴银行相关人士也称，“回头再和同业部门确认一下。”目前两家银行国债交易情况如何？苏农银行上述人士表示，还在配合（中国银行间市场交易商协会）调查,2024-08-12
2024-08-12 12:02:53,8月12日午间涨停分析,【8月12日午间涨停分析】财联社8月12日电，今日午盘全市场共30股涨停，连板股总数4只，17股封板未遂，封板率为64%（不含ST股、退市股及未开板新股）。焦点股方面，两市仅4只连板股，华塑控股3连板，宿迁联盛、盛剑科技、勘设股份2连板。此外，电网板块的长城电工5天4板。,2024-08-12
