时间,标题,简讯,date
2024-03-07 09:31:46,北向资金今日净卖出21.41亿元 宁德时代遭净卖出4.16亿元,北向资金今日净卖出21.41亿元。宁德时代、药明康德、赛力斯分别获净卖出4.16亿元、3.73亿元、3.37亿元。贵州茅台净买入额居首，金额为3.51亿元。,2024-03-07
2024-03-07 08:32:36,周四投资舆情热点,"【周四投资舆情热点】
1）新质生产力（机器人）：政策提出大力推进现代化产业体系建设，加快发展新质生产力；证监会表示要适应新质生产力发展。
2）高铁轨交：国家发改委称，设备更新的需求会不断扩大，是在5万亿以上的巨大市场。
3）有色金属：美元承压，沪金、纽约金双双创出历史新高；供给刚性、需求回暖的工业金属龙头具备较大弹性。
4）次新：今年新增IPO申报企业仅1家，终止审查已超60家；3月已有6家企业主动撤回材料，IPO终止潮仍在继续。
5）先进封装：业界消息称，HBM良率仅为65%；SK海力士投资超过10亿美元，以扩大和改进其芯片封装。",2024-03-07
2024-03-07 08:06:59,央行连续第16个月增持黄金储备,【央行连续第16个月增持黄金储备】财联社3月7日电，央行数据显示，中国2月末黄金储备7258万盎司，1月末为7219万盎司，为连续第16个月增持黄金储备。,2024-03-07
2024-03-07 07:49:37,3月7日涨停分析,【3月7日涨停分析】今日共66股涨停，连板股总数17只，38股封板未遂，封板率为63%（不含ST股、退市股及未开板新股）。个股方面，机器人概念股东方精工10天8板、精伦电子14天7板、上海沪工3板，实控人变更的文投控股11天8板，公司重整的合力泰15天8板，氢能板块四川金顶12天7板、川润股份4板，低空经济概念股金盾股份创业板3板、立航科技3板，光伏股安彩高科3板，旅游股大连圣亚3板。今日沪深两市收涨个股1494只，收跌个股3442只。,2024-03-07
2024-03-07 07:21:53,,财联社3月7日电，港股人形机器人概念股优必选转跌，早盘一度涨超60%。,2024-03-07
2024-03-07 07:02:06,收评：沪指冲高回落跌0.41% 旅游股尾盘逆势走强,【收评：沪指冲高回落跌0.41% 旅游股尾盘逆势走强】财联社3月7日电，市场全天震荡走低，三大指数均收跌。盘面上，有色金属等周期股早盘走强，罗平锌电、怡球资源、四川黄金涨停，紫金矿业创历史新高。设备更新概念股表现活跃，高铁方向领涨，金明精机、威马农机、佰奥智能、晋亿实业等10余股涨停。旅游股尾盘异动，大连圣亚、长白山涨停。下跌方面，CRO概念股集体下挫，药明康德跌停，康龙化成跌超10%。AI概念股展开调整，中文在线、软通动力等跌超5%。总体上个股跌多涨少，全市场超3500只个股下跌。沪深两市今日成交额9817亿，较上个交易日放量500亿。板块方面，旅游、黄金、工业金属、高铁等板块涨幅居前，CR,2024-03-07
2024-03-07 05:06:46,深成指跌逾1% 创业板指跌近2%,【深成指跌逾1%】财联社3月7日电，指数走弱，深成指下挫跌逾1.00%，沪指跌0.37%，创业板指跌1.91%，AI手机、算力芯片、文生视频等板块指数跌幅居前，汽车拆解、贵金属、有色·铜等板块指数涨幅居前。,2024-03-07
2024-03-07 04:25:30,药明康德：继续与相关方进行交流和对话 草案内容仍有待进一步审议并可能变更,【药明康德：继续与相关方进行交流和对话 草案内容仍有待进一步审议并可能变更】药明康德在港交所公告称，美国参议院国土安全和政府事务委员会3月6日投票通过向参议院报告一项修订后的法案草案S.3558。草案的修订内容包括但不限于一项不溯及既往条款，即豁免在拟议立法生效前签订的现有合同；以及美国政府机构指定和审查“被关注公司”的有关程序。尽管有该等修订内容以及美国政府机构现有的国家安全问题评估程序，草案仍将药明康德预先定义为“予以关注的生物技术公司”之一。本公司强烈反对这种未经正当程序的预先和不公平的定义，我们坚信，药明康德在过去没有、现在和未来都不会对美国或任何其他国家构成国家安全风险。,2024-03-07
2024-03-07 03:53:09,3月7日午间涨停分析,【3月7日午间涨停分析】财联社3月7日电，今日午盘两市共52股涨停，连板股总数15只，38股封板未遂，封板率为58%（不含ST股、退市股及未开板新股）。个股方面，机器人概念股睿能科技15天11板、东方精工10天8板，实控人变更的文投控股11天8板，氢能概念股天元智能7板、川润股份4板。,2024-03-07
2024-03-07 03:33:12,午评：创业板指半日跌1.48% CRO、AI概念股集体调整,【午评：创业板指半日跌1.48% CRO、AI概念股集体调整】财联社3月7日电，市场早盘冲高回落，创业板指领跌。盘面上，有色金属等周期股集体走强，罗平锌电、怡球资源、四川黄金涨停，紫金矿业创历史新高。设备更新概念股开盘走强，高铁方向领涨，金明精机、威马农机、康尼机电、晋亿实业等10余股涨停。水泥股震荡反弹，福建水泥、冀东装备涨停。下跌方面，CRO概念股集体下挫，药明康德跌停。AI概念股展开调整，中文在线、软通动力等多股跌超5%。总体上个股跌多涨少，全市场近3300只个股下跌。沪深两市半日成交额6288亿，较上个交易日放量563亿。板块方面，贵金属、有色金属、高铁、稀土永磁等板块涨幅居前，AI手,2024-03-07
