时间,标题,简讯,date
2024-09-27 17:07:00,金融监管总局：将研究优化新能源车险自主定价系数的范围,【金融监管总局：将研究优化新能源车险自主定价系数的范围】财联社9月27日电，金融监管总局财产保险监管司司长尹江鳌表示，金融监管总局将以新能源车险为切入点，持续推进车险综改。具体来看，将研究优化新能源车险自主定价系数的范围、探索家用车和网约运营的组合产品、探讨高赔付车辆风险的分担机制，着力解决当前的头部难题。同时，通过回溯数据优化新能源车险费率。会同相关部门推进信息共享，推动降低新能源车险运行成本。“解决新能源车险的一些问题，关键是在降低运行成本，比如降低出险率、降低维修成本。”尹江鳌称。,2024-09-27
2024-09-27 16:40:39,金融监管总局：引导保险公司完善长周期考核机制 加大对战略性新兴产业等领域投资力度,【金融监管总局：引导保险公司完善长周期考核机制 加大对战略性新兴产业等领域投资力度】财联社9月27日电，金融监管总局人身保险监管司司长罗艳君在国务院政策例行吹风会上表示，保险资金是比较典型的中长期资金。下一步，金融监管总局将继续优化保险资金运用的监管政策，引导保险公司完善内部长周期考核机制，加大对战略性新兴产业、先进制造业、新型基础设施等领域的投资力度，更好地服务新质生产力发展。,2024-09-27
2024-09-27 16:26:23,龙虎榜|东方财富今日涨停 国泰君安上海分公司席位净买入10.77亿元,【龙虎榜|东方财富今日涨停 国泰君安上海分公司席位净买入10.77亿元】财联社9月27日电，东方财富今日涨停，成交额281.64亿元，换手率13.49%，盘后龙虎榜数据显示，国泰君安上海分公司席位净买入10.77亿元，六一中路席位净买入4.51亿元，深股通专用席位买入9.98亿元并卖出10.57亿元，二机构专用席位净卖出5.63亿元。,2024-09-27
2024-09-27 16:10:26,香港恒生科技指数涨5.78% 本周累计涨20.23%,【香港恒生科技指数涨5.78% 本周累计涨20.23%】财联社9月27日电，香港恒生指数收涨3.55%，本周累计涨13%；恒生科技指数涨5.78%，本周累计涨20.23%。医药、科网股、地产、消费等板块领涨，药明康德涨超23%，龙湖集团、万科企业涨超16%，蒙牛乳业涨超14%，携程集团涨超12%，京东集团涨超9%。,2024-09-27
2024-09-27 15:55:45,9月27日涨停分析,【9月27日涨停分析】今日共134股涨停，连板股总数55只，39股封板未遂，封板率为77%（不含ST股、退市股）。焦点股方面，双成药业11连板领涨；大金融板块爆发，银之杰7天6板4连板，天风证券与国海证券4连板，权重东方财富、中信证券涨停；白酒、地产板块持续发力，五粮液、山西汾酒、泸州老窖、保利发展、万科A均晋级2连板。,2024-09-27
2024-09-27 15:48:26,工信部副部长辛国斌：研究新能源汽车双积分管理向碳排放管理转变,【工信部副部长辛国斌：研究新能源汽车双积分管理向碳排放管理转变】财联社9月27日电，2024世界新能源汽车大会（WNEVC 2024）于9月27日在海南海口开幕。工业和信息化部副部长辛国斌表示，工业和信息化部将进一步加强技术创新支持，加强动力电池等新技术研发；研究双积分管理政策向碳排放管理政策转变；同时，鼓励优势企业兼并重组，做大做强。,2024-09-27
2024-09-27 15:03:42,神州信息澄清上交所交易系统延迟：与公司无关 服务器是从其他厂商买的,【神州信息澄清上交所交易系统延迟：与公司无关 服务器是从其他厂商买的】财联社9月27日电，9月27日上午，上交所交易系统出现延迟现象。今日网络上流传一张图，内容为神州数码系统集成服务有限公司（下称神州数码系统集成）中标了一个2024年主机及软件维护支持服务采购项目，招标人为上海证券交易所和上交所技术有限责任公司。一些网民质疑上交所交易系统延迟是该中标公司的原因。天眼查数据显示，神州数码系统集成是A股上市公司神州信息的全资子公司。记者以投资者身份致电神州信息证券事务代表电话，该证券事务代表表示，公司就此事已内部沟通，在上交所交易系统出现异常的第一时间，公司相关业务负责人与上交所取得联系，上交所回,2024-09-27
2024-09-27 15:03:38,收评：创业板指收涨10%创单日涨幅记录 成交额近4400亿创历史天量,【收评：创业板指收涨10%创单日涨幅记录 成交额近4400亿创历史天量】财联社9月27日电，市场今日继续大涨，创业板指涨10%创历史单日最大涨幅，创业板指全天成交4395亿，成交金额也创出历史天量。深成指全天成交额接近万亿。创业板权重股集体大涨，东方财富涨停，宁德时代涨超10%。全市场超5200只个股上涨，逾百股涨停。盘面上，大金融及金融科技股持续大涨，中信证券、天风证券、银之杰、安硕信息等多股涨停。锂电池、光伏等赛道股展开反弹，领湃科技、金杨股份、金刚光伏、福莱特等涨停。白酒股维持强势，舍得酒业、古井贡酒、酒鬼酒、五粮液等涨停。地产股震荡走高，金地集团、阳光股份、万科A、金融街等涨停。下跌方,2024-09-27
2024-09-27 14:55:48,香港股市成交额达3690亿港元 创下纪录新高,"【香港股市成交额达3690亿港元 创下纪录新高】财联社9月27日电，香港股市成交额创下3,690亿港元的纪录新高。截至目前，恒生指数涨超3%，报20525点，恒生科技指数涨超5%，报4425点。",2024-09-27
2024-09-27 14:54:32,中信证券尾盘涨停 成交超65亿元,【中信证券尾盘涨停 成交超65亿元】财联社9月27日电，券商龙头股中信证券尾盘涨停，成交超65亿元，该股也是自2023年7月28日以来首度涨停。,2024-09-27
