时间,标题,简讯,date
2024-01-12 09:38:56,,中国12月新增人民币贷款1.17万亿元，预估为13500亿元，前值为10887亿元。,2024-01-12
2024-01-12 09:38:14,央行：12月货币供应量M2同比增长9.7%,中国12月货币供应量M2同比增长9.7%，预估为10.1%，前值为10.0%。,2024-01-12
2024-01-12 09:37:21,,中国12月社会融资规模增量为19400亿元，预估为21620亿元，前值为24547亿元。,2024-01-12
2024-01-12 09:32:52,证监会：加大回购的事中事后监管 依法严厉查处利用回购实施内幕交易、操纵市场等违法行为,证监会上市司郭瑞明：加大回购的事中事后监管，依法严厉查处利用回购实施内幕交易、操纵市场等违法行为。,2024-01-12
2024-01-12 09:30:52,北向资金今日净卖出30.32亿元 贵州茅台遭净卖出2.88亿元,北向资金今日净卖出30.32亿元。贵州茅台、汇川技术、隆基绿能分别获净卖出2.88亿元、1.83亿元、1.68亿元。农业银行净买入额居首，金额为2.73亿元。,2024-01-12
2024-01-12 09:21:15,深交所：证券摘牌后对上市期间发生的违规行为 仍适用纪律处分相关规定,深交所修订两项纪律处分规则，明确证券摘牌后，对上市期间发生的违规行为，仍适用纪律处分相关规定，避免“一退了之”；细化中介违规情形，聚焦于是否勤勉尽责、出具文件报告真实准确情况等。,2024-01-12
2024-01-12 09:20:49,申能股份：预计2023年净利润同比增加约200%-230%,【申能股份：预计2023年净利润同比增加约200%-230%】财联社1月12日电，申能股份公告，预计2023年实现归母净利润为33亿元到35亿元，同比增加约200%到230%。报告期内，主要由于煤价下跌，发电量增长，新能源机组装机容量增加等因素综合影响所致。,2024-01-12
2024-01-12 09:09:59,证监会时隔两年多恢复召开新闻发布会,【证监会时隔两年多恢复召开新闻发布会】财联社1月12日电，证监会1月12日将召开2024年首场新闻发布会。这也是时隔两年多，证监会首次召开线下新闻发布会，释放了完善信息发布机制、加强与市场沟通的积极信号。证监会官网信息显示，证监会上次新闻发布会于2021年9月24日召开。,2024-01-12
2024-01-12 09:05:49,证监会：加大基金机构逆周期布局正面激励 做好长期投资、价值投资,证监会机构司副司长林晓征1月12日在证监会新闻发布会上介绍，基金机构普遍认为当前是逆势投资窗口，证监会将研究逆周期布局激励约束机制，强化基金机构“受人之托、代人理财”功能，加大逆周期布局正面激励，做好长期投资、价值投资。,2024-01-12
2024-01-12 09:03:21,证监会：当前IPO节奏明显放缓 继续做好逆周期调节,证监会发行司司长严伯进1月12日在证监会新闻发布会上介绍，当前IPO节奏明显放缓。下一步，证监会将科学合理保持IPO常态化；继续做好逆周期调节，做好一二级市场协调发展；继续严格把好IPO入口关，提高上市公司质量。,2024-01-12
2024-01-12 08:44:52,国家卫健委：加快完善生育支持政策措施 大力发展普惠托育服务,【国家卫健委：加快完善生育支持政策措施 大力发展普惠托育服务】财联社1月12日电，全国卫生健康工作会议1月11日至12日在北京召开。会议指出，2024年是实施“十四五”规划的关键一年，也是卫生健康事业改革创新、强基固本、全面提升的重要一年。促进人口长期均衡发展。加强人口工作的组织领导，深化人口监测预警和形势分析。加快完善生育支持政策措施，大力发展普惠托育服务。,2024-01-12
2024-01-12 08:13:47,广州市政府批复同意城市更新、城中村改造专项规划,【广州市政府批复同意城市更新、城中村改造专项规划】财联社1月12日电，广州市人民政府批复同意《广州市城市更新专项规划（2021—2035年）》《广州市城中村改造专项规划（2021—2035年）》。分区引导、分类施策，积极稳步高质量推进我市城市更新、城中村改造。要强化城市更新、城中村改造中的生态环境修复和历史文化保护，切实消除安全风险隐患，完善市政交通及公共服务设施建设，加强保障性住房配置，改善人居环境，提升城市空间品质，推进社会综合治理。坚持有为政府、有效市场，强化政府对土地开发一级市场的管理，用好用足土地政策，成片连片实施更新改造，提升社会效益、环境效益、经济效益。,2024-01-12
2024-01-12 08:09:24,香港恒生指数收跌0.35% 恒生科技指数跌0.92%,香港恒生指数收跌0.35%，恒生科技指数跌0.92%。微博跌超6%，小鹏汽车跌超5%，龙湖集团、东方甄选跌超4%，理想汽车、零跑汽车跌超3%；新东方涨超3%。,2024-01-12
2024-01-12 07:59:23,空头逐步平仓离场 外资空头正平仓海外上市的“中国股票ETF”,【空头逐步平仓离场 外资空头正平仓海外上市的“中国股票ETF”】1月12日，海外交易网站Market Chameleon信息显示，挂钩海外上市的中国股票ETF—FXI期权近期出现新信号，看跌期权未平仓合约数量降至1年内低位。这意味着一些空头逐步平仓离场。此外，FXI看跌和看涨期权比率(Put/CallRatio)下降至0.4，这表明情绪逐渐转暖，多头的力量开始增强。（财联社记者 林坚）,2024-01-12
2024-01-12 07:43:17,外交部：在中方斡旋和促推下 缅军同缅北民地武组织代表在昆明举行和谈,"【外交部：在中方斡旋和促推下 缅军同缅北民地武组织代表在昆明举行和谈】财联社1月12日电，外交部发言人毛宁主持1月12日例行记者会。会上记者提问：据报道，近日，在中方帮助下，缅军同果敢、德昂、若开等缅北民地武组织在昆明举行了新一轮和谈。中方能否介绍和谈相关情况？

毛宁在回应环球时报-环球网记者提问时表示，2024年1月10日至11日，在中方的斡旋和促推下，缅军同果敢、德昂、若开等三家缅北民地武组织代表在中国云南昆明举行和谈，并达成正式停火协议。双方同意立即停火止战，军事人员脱离接触，相关争端和诉求通过和平谈判方式解决，双方承诺不损害中方边民和在缅项目人员的安全，双方并就停火安",2024-01-12
2024-01-12 07:35:37,北交所：公司（企业）债券市场定于1月15日正式开市,【北交所：公司（企业）债券市场定于1月15日正式开市】财联社1月12日电，北交所有序推进公司（企业）债券市场开市筹备工作，目前，各项工作已准备就绪，定于2024年1月15日正式开市。,2024-01-12
2024-01-12 07:18:01,金融监管总局：支持初创期科技型企业成长壮大 鼓励银行机构在防控风险的基础上加大信用贷款投放力度,【金融监管总局：支持初创期科技型企业成长壮大 鼓励银行机构在防控风险的基础上加大信用贷款投放力度】财联社1月12日电，国家金融监督管理总局发布关于加强科技型企业全生命周期金融服务的通知。支持初创期科技型企业成长壮大。鼓励银行机构在防控风险的基础上加大信用贷款投放力度，综合运用企业创新积分等多方信息，开发风险分担与补偿类贷款，努力提升科技型企业“首贷率”。在依法合规、风险可控前提下，规范与外部投资机构合作，独立有效开展信贷评审和风险管理，探索“贷款+外部直投”等业务模式，为初创期科技型企业融资提供金融支持。支持稳妥探索顾问咨询、财务规划等金融服务，依法合规拓宽高净值科技人才财富管理渠道。鼓励保险,2024-01-12
