时间,标题,简讯,date
2024-05-13 09:30:43,北向资金今日净卖出45.91亿元 中远海控遭净卖出3.69亿元,北向资金今日净卖出45.91亿元。中远海控、美的集团、长江电力分别获净卖出3.69亿元、2.87亿元、2.47亿元。北方华创净买入额居首，金额为2.86亿元。,2024-05-13
2024-05-13 09:04:04,央行：支持“互换通”机制安排进一步优化 推出以国际货币市场结算日为支付周期的利率互换合约,【央行：支持“互换通”机制安排进一步优化 促进中国金融市场高水平对外开放】财联社5月13日电，央行公告，支持“互换通”机制安排进一步优化。一是丰富产品类型，推出以国际货币市场结算日为支付周期的利率互换合约，与国际主流交易品种接轨，满足境内外投资者多样化风险管理需求。二是完善配套功能，推出合约压缩服务及配套支持的历史起息合约，便利参与机构管理存续期合约业务规模，降低资本占用，活跃市场交易。此外，全国银行间同业拆借中心、银行间市场清算所股份有限公司、香港场外结算有限公司还将同步推出其他系统优化和优惠措施，降低境内外投资者业务参与成本。下一步，内地与香港监管机构将指导两地金融市场基础设施机构，继续稳,2024-05-13
2024-05-13 08:07:25,福鞍股份：拟2.5亿元投资AI算力租赁服务业务,【福鞍股份：拟2.5亿元投资AI算力租赁服务业务】财联社5月13日电，福鞍股份公告，公司拟与上海集铁网络科技有限公司共同以现金出资的方式，设立合资公司，共同开拓AI算力租赁服务业务。公司拟持有合资公司71%的股权，集铁网络拟持有合资公司29%的股权，合资公司拟对AI算力租赁服务业务预计投入资金约3.5亿元人民币，按照出资比例计算，公司拟对外投资约2.485亿元人民币。,2024-05-13
2024-05-13 07:41:54,周一投资舆情热点,"【周一投资舆情热点】
1）公用事业：在2023年《关于建立健全天然气上下游价格联动机制的指导意见》出台后，多个地区相继宣布燃气费上调，居民端顺价的实现有利于城燃公司盈利的逐步修复。
2）高铁：5月10日，国铁发布动车组招标公告，合计165组，此次招标数量超过2023全年。
3）电网设备：西门子、伊顿等海外电力设备龙头订单高速增长，验证海外电力设备高景气度。
4）AI应用：OpenAI表示，它将以直播的形式宣布产品更新，届时将演示一些ChatGPT和GPT-4更新。
5）房地产：近期，郑州、广州等超50城表态支持“以旧换新”，推进商品房“以小换大”“以旧换新”“以低配换高配”。",2024-05-13
2024-05-13 07:15:32,南向资金净流入超100亿港元,【南向资金净流入超100亿港元】财联社5月13日电，截至发稿，南向资金净流入超100亿港元，其中，港股通（沪）净流入超61亿港元，港股通（深）净流入超38亿港元。,2024-05-13
2024-05-13 07:12:01,5月13日涨停分析,【5月13日涨停分析】今日共28股涨停，连板股总数9只，23股封板未遂，封板率为55%（不含ST股、退市股及未开板新股）。焦点股方面，地产股南都物业5天4板3连板，电力股西昌电力6天4板2连板，合成生物概念股播恩集团7天4板2连板。今日沪深两市收涨个股1079只，收跌个股3934只。,2024-05-13
2024-05-13 07:02:44,收评：创业板指震荡调整跌近1% 燃气等公用事业板块逆势走强,【收评：创业板指震荡调整跌近1% 燃气等公用事业板块逆势走强】财联社5月13日电，市场全天震荡调整，创业板指领跌，沪指相对偏强。盘面上，燃气、电力等公用事业板块逆势走强，洪通燃气、西昌电力、明星电力涨停。出海概念股盘中拉升，其中家电股大涨，TCL智家涨停，长虹美菱涨超7%；电网概念股震荡走高，海兴电力、泰永长征、积成电子涨停。高铁概念股一度冲高，雷尔伟、康尼机电、思维列控涨停。航运股再度活跃，宁波远洋、凤凰航运涨停。下跌方面，量子科技概念股集体调整，科大国创等多股跌超10%。总体上个股跌多涨少，全市场超4100只个股下跌。沪深两市今日成交额9098亿，较上个交易日缩量27亿。板块方面，燃气、港,2024-05-13
2024-05-13 07:01:30,国内商品期货收盘 集运欧线涨超14%续创历史新高,【国内商品期货收盘 集运欧线涨超14%续创历史新高】财联社5月13日电，国内商品期货收盘，涨多跌少。集运欧线涨超14%，续创历史新高；锰硅涨超6%，铁矿石、甲醇等涨逾2%，豆油、尿素等涨超1%，PP、豆二等小，幅上涨；碳酸锂跌超2%，燃料油、焦煤跌超1%，棉花、液化气等小幅下跌。,2024-05-13
2024-05-13 05:56:21,南向资金净流入超70亿港元,【南向资金净流入超70亿港元】财联社5月13日电，截至发稿，南向资金净流入超70亿港元，其中，港股通（沪）净流入超49亿港元，港股通（深）净流入超21亿港元。,2024-05-13
2024-05-13 05:29:20,沪指午后翻红 公用事业方向领涨,【沪指午后翻红 公用事业方向领涨】财联社5月13日电，指数低开高走，沪指率先翻红，创业板指、深成指跌幅收窄。公用事业（水、电、燃气）、铁路基建、航运等方向涨幅居前，沪深京三市上涨个股近1400只。,2024-05-13
2024-05-13 03:41:57,5月13日午间涨停分析,【5月13日午间涨停分析】财联社5月13日电，今日午盘两市共21涨停，连板股总数4只，19股封板未遂，封板率为52%（不含ST股、退市股及未开板新股）。焦点股方面，百合花一度跌超9%，济民医疗跌停，连板股高度被压缩至3连板的南都物业。,2024-05-13
