时间,标题,简讯,date
2024-04-01 09:33:18,工信部明日将召开钢铁生产企业稳增长增效益工作会议,【工信部明日将召开钢铁生产企业稳增长增效益工作会议】财联社记者从工业和信息化部了解到，工信部原料工业司拟于明日上午召集宝武集团、鞍钢集团等十多家头部钢铁企业集团召开会议，会议将全面了解钢铁行业生产运行情况，深入分析当前行业发展面临的困难和深层次原因，更好推动钢铁行业平稳运行和健康发展，以便于后续制定相关政策。（财联社记者 张良德）,2024-04-01
2024-04-01 09:25:29,三星将在需求强劲的情况下将固态硬盘价格提高25%,财联社4月1日电，三星据悉因需求强劲将提高SSD价格至多25%。,2024-04-01
2024-04-01 09:00:29,北汽蓝谷：子公司3月份汽车销量同比下降33.03%,【北汽蓝谷：子公司3月份汽车销量同比下降33.03%】财联社4月1日电，北汽蓝谷公告，子公司2024年3月份汽车销量7389辆，同比下降33.03%。,2024-04-01
2024-04-01 08:54:26,国内成品油价迎年内第四涨 加满一箱油多花7.5元左右,国家发改委：自2024年4月1日24时起，国内汽、柴油价格每吨分别提高200元、190元。,2024-04-01
2024-04-01 08:47:17,鸿蒙智行AITO全系3月交付新车31727辆,【鸿蒙智行AITO全系3月交付新车31727辆】财联社4月1日电，3月鸿蒙智行旗下AITO全系交付新车31727辆。问界新M7单月交付新车24598辆，上市累计交付量超过12万辆。,2024-04-01
2024-04-01 08:43:20,赛力斯：3月赛力斯汽车销量同比增长579.15%,【赛力斯：3月赛力斯汽车销量同比增长579.15%】财联社4月1日电，赛力斯公告，3月新能源汽车销量27730辆，同比增长225.81%。其中，赛力斯汽车销量24986辆，同比增长579.15%。,2024-04-01
2024-04-01 08:33:51,理想汽车3月交付新车28984辆 同比增长39.2%,"理想汽车称3月交付新车28,984辆，同比增长39.2%。",2024-04-01
2024-04-01 08:11:15,周一投资舆情热点,"【周一投资舆情热点】
1）面板：夏普日本10代LCD工厂或将关停，3月下旬TV面板价格涨幅扩大，面板厂有望迎来量价齐升。
2）固态电池：上汽集团宣布，智已L6将搭载“超快充固态电池1.0”，突破1000公里超长续航。
3）低空经济：低空经济领域利好政策不断，工信部赛迪研究院称，中国低空经济规模2026年有望突破万亿。
4）空中成像：2024国际显示技术大会在合肥召开，东超科技自主研发的无介质可交互空中成像技术打破国际垄断，点击空中屏幕即可完成各类操作。
5）汽车拆解：近期，多地推出“以旧换新”汽车消费优惠政策 ；吉利、奇瑞、蔚来等车企也纷纷开启置换补贴活动。",2024-04-01
2024-04-01 07:16:14,4月1日涨停分析,【4月1日涨停分析】今日共79股涨停，连板股总数18只，34股封板未遂，封板率为70%（不含ST股、退市股及未开板新股）。焦点股方面，华生科技晋级8连板。今日沪深两市收涨个股4482只，收跌个股560只。,2024-04-01
2024-04-01 07:07:02,,特斯拉将美国所有Model Y车型的价格上调1000美元。,2024-04-01
