时间,标题,简讯,date
2024-10-18 17:33:15,5连板四川金顶：公司股价波动幅度较大 存在市场情绪过热、非理性炒作风险,"【四川金顶：股票交易风险提示 6个交易日涨幅达69.04%】财联社10月18日电，四川金顶公告，公司股票于10月11日至10月18日连续6个交易日期间，收盘价格累计涨幅达69.04%，同期上证指数涨幅为1.22%，公司股票涨幅显著高于同期上证指数。公司2024年半年度实现归属于上市公司股东的净利润为-1,116.23万元，与上年同期相比由正转负。公司提醒广大投资者注意二级市场交易风险，理性决策，审慎投资。",2024-10-18
2024-10-18 17:09:48,需求回暖 iPhone 16在中国首发销量飙升20%,【需求回暖 iPhone 16在中国首发销量飙升20%】财联社10月18日电，据Counterpoint Research数据显示，在中国首发的前三周，iPhone 16系列的销量增长了20%。到目前为止，新款iPhone的表现优于苹果前几代产品。消费者继续转向价格更高的机型，高端Pro和Pro Max机型的销量与去年同期相比增长了44%。,2024-10-18
2024-10-18 17:03:44,片仔癀：前三季度净利润26.87亿元 同比增长11.73%,【片仔癀：前三季度净利润26.87亿元 同比增长11.73%】财联社10月18日电，片仔癀披露三季报，公司2024年前三季度实现营收84.5亿元，同比增长11.19%；净利润26.87亿元，同比增长11.73%；基本每股收益4.45元。,2024-10-18
2024-10-18 16:53:52,10月18日涨停分析,【10月18日涨停分析】今日共132股涨停，连板股总数27只，39股封板未遂，封板率为77%（不含ST股、退市股）。焦点股方面，并购重组的双成药业21天19板5连板、华立股份6连板、光智科技20CM5连板，对讲机概念股海能达17天13板，网络安全板块国华网安18天10板2连板，化债概念股光大嘉宝12天9板6连板。,2024-10-18
2024-10-18 16:53:45,五连板重庆建工：公司市盈率指标显著高于同行业平均水平,"【五连板重庆建工：公司市盈率指标显著高于同行业平均水平】财联社10月18日电，重庆建工发布股票交易风险提示公告，截至2024年10月18日，公司股票已连续5个交易日涨停，短期涨幅过大，公司市盈率指标显著高于同行业平均水平。截至本公告披露日，公司控股股东重庆建工投资控股有限责任公司（简称“重庆建工控股”）现持有公司股份844,332,774股，全部为非限售流通股，占公司总股本的44.397%。截至本公告披露日，重庆建工控股累计质押其持有的公司股份422,160,000股，占其持有公司股份的49.999%，占公司总股本的22.198%。",2024-10-18
2024-10-18 16:37:59,香港证监会：优化新上市申请审批流程时间表,香港证监会称，优化新上市申请审批流程时间表，以进一步提升香港作为区内领先的国际新股集资市场的吸引力。,2024-10-18
2024-10-18 16:34:07,韩方称朝鲜派兵援俄 尹锡悦召开紧急会议讨论对策,【韩方称朝鲜派兵援俄 尹锡悦召开紧急会议讨论对策】财联社10月18日电，韩国总统尹锡悦主持召开紧急安保会议。韩国总统府称，韩方一直密切关注朝鲜向俄罗斯派兵的相关动向，未来将继续密切关注事态进展并积极采取措施应对。据悉，朝鲜决定向俄罗斯派出4个旅团规模的特战部队士兵，规模为12000人。目前，朝鲜、俄罗斯方面对此暂无回应。,2024-10-18
2024-10-18 16:31:38,海大集团：拟使用不超过100亿元的闲置自有资金进行委托理财,【海大集团：拟使用不超过100亿元的闲置自有资金进行委托理财】财联社10月18日电，海大集团公告，公司拟使用最高余额不超过100亿元的闲置自有资金进行委托理财，投资于安全性高、流动性较好的低风险产品。,2024-10-18
2024-10-18 16:10:23,香港恒生科技指数收涨5.77% 中芯国际涨超16%,【香港恒生科技指数收涨5.77% 中芯国际涨超16%】财联社10月18日电，香港恒生指数收涨3.61%，恒生科技指数涨5.77%。中资券商股领涨，招商证券涨近18%，申万宏源涨超14%，光大证券、中信证券涨超13%。中芯国际涨超16%，华虹半导体涨超11%，美团涨超8%。,2024-10-18
2024-10-18 16:08:00,维宏股份：第三季度净利润同比增长3899.46%,【维宏股份：第三季度净利润同比增长3899.46%】财联社10月18日电，维宏股份发布2024年第三季度报告，报告期内，公司实现营业收入1.08亿元，同比增长1.01%；归属于上市公司股东的净利润4196.43万元，同比增长3899.46%。,2024-10-18
2024-10-18 15:37:48,证监会同意20家证券、基金公司开展互换便利操作 发挥维护市场稳定运行的积极作用,【中国证监会同意证券、基金公司申请互换便利（SFISF）】财联社10月18日电，日前，中国人民银行创设了证券、基金、保险公司互换便利（SFISF），为保障工具操作顺利开展，中国证监会已经同意中信证券、中金公司、国泰君安、华泰证券、申万宏源、广发证券、财通证券、光大证券、中泰证券、浙商证券、国信证券、东方证券、银河证券、招商证券、东方财富证券、中信建投、兴业证券、华夏基金、易方达基金、嘉实基金等20家公司开展互换便利操作。中国证监会要求相关机构加强合规风控管理，主动配合做好这项业务，发挥维护市场稳定运行的积极作用。,2024-10-18
2024-10-18 15:34:56,5000亿互换便利操作细则出炉：质押率不超90% 补仓线设置不低于75%,【5000亿互换便利操作细则出炉：质押率不超90% 补仓线设置不低于75%】财联社10月18日电，今日，央行的两项创新政策工具之一，即证券、基金、保险公司互换便利（SFISF）的操作细则出炉，首期操作额度5000亿。记者获悉，互换操作将由央行通过公开招投标确定SFISF操作的互换费率和中标结果，并为SFISF国债或互换央票实施专项额度管理，放宽相关经营性指标。同时，质押率原则上不超过90%，中债信用增进公司进行盯市管理，补仓线设置不低于75%。,2024-10-18
2024-10-18 15:33:09,剑桥科技：前三季度净利润1.52亿元 同比增长26.15%,【剑桥科技：前三季度净利润1.52亿元 同比增长26.15%】财联社10月18日电，剑桥科技公告，前三季度实现营业收入27.64亿元，同比增长18.60%；净利润1.52亿元，同比增长26.15%。其中，第三季度实现营业收入10.01亿元，同比增长69.53%。报告期内，公司营业利润、净利润均有所增长，主要系对比去年同期，海外客户需求增长，销售和发货有所增加。,2024-10-18
2024-10-18 15:03:09,收评：科创50指数大涨超11% 两市成交额突破2万亿,【收评：科创50指数大涨超11% 两市成交额突破2万亿】财联社10月18日电，市场午后大幅走高，创业板指领涨，科创50指数涨超11%。沪深两市全天成交额2.1万亿元，较上个交易日放量6064亿。盘面上，芯片股集体爆发，富乐德、珂玛科技、中芯国际、捷捷微电、台基股份等多股涨停。大金融股午后大涨，指南针、天风证券、新力金融等涨停。消费电子概念股维持强势，捷邦科技、四川长虹、欧菲光、天音控股等涨停。算力概念股持续反弹，凯旺科技、罗博特科、生益电子、寒武纪等涨停。整体上个股涨多跌少，全市场超5000只个股上涨。板块方面，半导体、光刻机、CPO、AI手机等板块涨幅居前，无下跌板块。截至收盘，沪指涨2.9,2024-10-18
2024-10-18 15:02:06,互换便利资金应“专款专用、封闭管理”   确保资金投向符合政策要求,【互换便利资金应“专款专用、封闭管理”   确保资金投向符合政策要求】财联社10月18日电，记者获悉，证监会已向20家券商、基金公司下发《关于做好证券、基金、保险公司互换便利（SFISF）相关工作的通知》，通知要求，证券公司参与互换便利相关融资资金的投资，应当按照“专款专用 封闭管理”的原则，通过向证券交易所备案的专用账户开展自营投资和做市交易，确保资金投向符合政策要求。相关融资资金可部分用于对冲互换便利方向性投资的市场风险，原则上不得超过融资资金规模的10%。（财联社记者 林坚）,2024-10-18
2024-10-18 15:01:42,习近平将赴俄罗斯出席金砖国家领导人第十六次会晤,【习近平将赴俄罗斯出席金砖国家领导人第十六次会晤】外交部发言人华春莹宣布：应俄罗斯联邦总统普京邀请，国家主席习近平将于10月22日至24日赴俄罗斯喀山出席金砖国家领导人第十六次会晤。,2024-10-18
2024-10-18 14:50:40,沪深两市成交突破2万亿 午后半日放量超5000亿,【沪深两市成交突破2万亿 午后半日放量超5000亿】财联社10月18日电，据财联社盯盘数据显示，尾盘沪深两市成交额突破2万亿元，其中午后半日成交超1.04万亿元，较昨日下半日放量超5000亿元。,2024-10-18
2024-10-18 14:39:52,,财联社10月18日电，恒生指数涨幅扩大至4%，恒生科技指数涨6.8%。,2024-10-18
2024-10-18 14:39:39,证监会已给20家券商与基金复函 要求合理确定申请额度 经央行同意后实施,【证监会已给20家券商与基金复函 要求合理确定申请额度 经央行同意后实施】按央行要求，互换便利工具已开始接受金融机构申请。财联社记者获悉，证监会机构司已向请求参与互换便利的20家券商与基金公司复函。证监会要求，券商与基金公司应当根据《关于做好证券、基金、保险公司互换便利相关工作的通知》等业务安排，结合自身发展战略和风险承受能力，合理确定申请额度，经中国人民银行同意后实施。监管要求，在批准的额度范围内，获批机构应于指定交易场所开展互换便利相关交易，不得利用互换便利工具从事违法违规行为。参与互换便利过程中，如遇重大情况和问题应及时向中国人民银行和证监会报告。（财联社记者 林坚）,2024-10-18
2024-10-18 14:34:22,证券板块持续拉升 东方财富、中信证券双双涨停,【证券板块持续拉升 东方财富、中信证券双双涨停】财联社10月18日电，尾盘证券板块持续拉升，东方财富、中信证券、国海证券、海通证券涨停，国泰君安、招商证券、浙商证券、太平洋涨超9%。消息面上，10月18日，证监会主席吴清在2024金融街论坛年会上透露，证监会已批复同意20家证券公司、基金公司申请央行互换便利。,2024-10-18
2024-10-18 14:34:11,,财联社10月18日电，恒生科技指数涨超6%，恒生指数涨3.8%。,2024-10-18
2024-10-18 14:31:39,习近平：要加快科技创新和产业转型升级 构建支持全面创新体制机制,【习近平：要加快科技创新和产业转型升级 构建支持全面创新体制机制】18日上午，习近平听取安徽省委和省政府工作汇报，对安徽各项工作取得的成绩给予肯定，对下一步工作提出明确要求。习近平指出，要加快科技创新和产业转型升级。高水平建设国家实验室和合肥综合性国家科学中心，有效发挥高能级科创平台作用，加强关键共性技术、前沿引领技术、现代工程技术、颠覆性技术创新，扩大国际科技交流合作，持续提升原始创新能力。构建支持全面创新体制机制，统筹推进教育科技人才体制机制一体改革，完善金融支持科技创新的政策和机制，推动创新链产业链资金链人才链深度融合。守好实体经济这个根基，加快传统产业改造升级，壮大战略性新兴产业，超前,2024-10-18
2024-10-18 14:29:37,创业板指涨逾10% 近270股涨超11%,【创业板指涨逾10%】财联社10月18日电，指数走强，创业板指拉升涨逾10.01%，沪指涨3.61%，深成指涨5.96%，半导体、算力芯片、大基金系等板块指数涨幅居前，水电、高速公路、银行等板块指数跌幅居前。,2024-10-18
2024-10-18 14:27:43,习近平在安徽考察时强调 发挥多重国家发展战略叠加优势 奋力谱写中国式现代化安徽篇章,"【习近平在安徽考察时强调 发挥多重国家发展战略叠加优势 奋力谱写中国式现代化安徽篇章】中共中央总书记、国家主席、中央军委主席习近平近日在安徽考察时强调，安徽要深入贯彻党的二十大和二十届三中全会精神，全面贯彻新发展理念，发挥多重国家发展战略叠加优势，在打造具有重要影响力的科技创新策源地、新兴产业聚集地、改革开放新高地、经济社会发展全面绿色转型区上持续发力，在深度融入新发展格局、推动高质量发展、全面建设美好安徽上取得新的更大进展，奋力谱写中国式现代化安徽篇章。
10月17日至18日，习近平在安徽省委书记梁言顺和省长王清宪陪同下，先后来到安庆、合肥等地，深入历史文化街区、科技创新园区等考察调研。
1",2024-10-18
2024-10-18 14:24:37,国家药监局：部署生物制品分段生产改革试点工作,【国家药监局：部署生物制品分段生产改革试点工作】财联社10月18日电，国家药监局10月18日审议通过《生物制品分段生产试点工作方案》。此次试点工作是基于我国生物医药产业发展现状和监管实际，积极回应产业发展需求，以委托生产方式探索部分创新、临床急需等生物制品的分阶段生产。这将有利于进一步激发企业研发创新活力，促进药品研发生产专业化分工，提升产品质量安全保证水平，加强创新和临床急需等生物制品的供应保障能力，以满足广大群众用药需求。试点工作将围绕分段生产生物制品的审评审批、企业质量管理、上市后监管等环节，探索建立科学、高效的分段生产全过程管理工作制度，推动生物医药产业优化资源配置，有序融入国际产业链,2024-10-18
2024-10-18 14:21:05,央行副行长陆磊：要考虑前瞻性指引 实时关注金融市场流动性价格变化背后的预期因素,【央行副行长陆磊：要考虑前瞻性指引 实时关注金融市场流动性价格变化背后的预期因素】财联社10月18日电，中国人民银行副行长陆磊10月18日在2024金融街论坛年会上表示，将完善中国特色货币政策框架，包括货币政策的目标及执行机制传导机制等，逐步淡化对数量目标的关注，健全市场化利率形成、调控和传导机制，更加注重发挥利率等价格型调控能力的作用，丰富货币政策工具箱，同时要考虑前瞻性指引，实时关注金融市场流动性价格变化背后的预期因素，健全政策与市场的沟通机制，提高货币政策透明度、规则一致性与可预期性。,2024-10-18
2024-10-18 14:20:11,北证50涨超11% 艾融软件11天涨近600%,【北证50涨超11% 艾融软件11天涨近600%】财联社10月18日电，北交所个股持续活跃，北证50指数涨超11%，天马新材3连板，汉鑫科技、方盛股份、坤博精工、海达尔等十多股30cm涨停，艾融软件近11个交易日累计涨幅近600%。,2024-10-18
2024-10-18 14:19:06,创业板指涨逾9% 科创50涨超12%,【创业板指涨逾9%】财联社10月18日电，指数走强，创业板指拉升涨逾9.02%，沪指涨3.11%，深成指涨5.27%，半导体、算力芯片、大基金系等板块指数涨幅居前，水电、银行、高速公路等板块指数跌幅居前。,2024-10-18
2024-10-18 14:11:41,恒生科技指数涨超5% 中资券商股走强,财联社10月18日电，香港恒生科技指数涨超5%。,2024-10-18
2024-10-18 14:09:45,港股金融板块涨幅扩大 申万宏源香港涨20%,【港股金融板块涨幅扩大 申万宏源香港涨20%】财联社10月18日电，港股金融板块午后涨幅扩大。截至发稿，券商股中，申万宏源香港(00218.HK)涨20%，招商证券(06099.HK)涨18%，光大证券(06178.HK)涨11%，中信证券(06030.HK)涨10%，中金公司(03908.HK)涨10%；保险股中，新华保险(01336.HK)涨9%，中国太保(02601.HK)涨5%，中国人寿(02628.HK)涨4%；银行股中，招商银行(03968.HK)涨2%。其他金融股也走强，中国信达(01359.HK)涨15%，香港交易所(00388.HK)涨4%。,2024-10-18
2024-10-18 14:04:19,市场监管总局：新申请注册使用基粉的婴配乳粉产品配方 其基粉应直接使用牛乳或者羊乳加工,【市场监管总局：新申请注册使用基粉的婴配乳粉产品配方 其基粉应直接使用牛乳或者羊乳加工】财联社10月18日电，近日，市场监管总局发布《关于进一步加强婴幼儿配方乳粉原辅料管理有关事宜的公告（征求意见稿）》，督促企业进一步落实主体责任，切实保障婴幼儿配方乳粉（以下简称婴配乳粉）质量安全。,2024-10-18
2024-10-18 14:02:06,,财联社10月18日电，富时中国A50指数期货涨超4%。,2024-10-18
2024-10-18 14:00:32,沪深两市成交突破1.5万亿 较昨日此时放量超3400亿,【沪深两市成交突破1.5万亿 较昨日此时放量超3400亿】财联社10月18日电，据财联社盯盘数据显示，沪深两市成交额时隔2天后再度突破1.5万亿，较昨日此时放量超3400亿。,2024-10-18
2024-10-18 14:00:05,芯片行业ETF放量飙升 半导体ETF（512480）等十余家涨停,【芯片行业ETF放量飙升 半导体ETF（512480）等十余家涨停】财联社10月18日电，芯片半导体行业ETF午后放量飙升，其中国联安半导体ETF、华夏芯片ETF（159995）、国泰CES芯片ETF（512760）在内的十余只ETF涨停，另外嘉实科创芯片ETF（588200）、科创芯片ETF南方（588890）等多只科创芯片ETF涨超13%。,2024-10-18
2024-10-18 13:59:57,,财联社10月18日电，中芯国际H股涨超15%，成交超100亿港元。,2024-10-18
2024-10-18 13:59:18,,财联社10月18日电，香港恒生指数上涨3%至20683.04点，恒生科技指数现涨4.8%。,2024-10-18
2024-10-18 13:57:00,创业板指涨逾8% 上涨个股近5000只,【创业板指涨逾8%】财联社10月18日电，指数走强，创业板指拉升涨逾8.01%，沪指涨2.60%，深成指涨4.61%，半导体、大基金系、算力芯片等板块指数涨幅居前，水电、银行、高速公路等板块指数跌幅居前。,2024-10-18
2024-10-18 13:47:08,易方达、中金等多机构确认获批参与互换便利操作,【易方达、中金等多机构确认获批参与互换便利操作】财联社10月18日电，中国人民银行10月18日正式宣布，已联合证监会下发通知，即日起启动证券、基金、保险公司互换便利（SFISF）操作。目前有20家证券、基金公司获批参与工具操作，合计申请额度已超2000亿元。从业内获悉，易方达基金、华夏基金、中金公司、中信证券和华南某券商等头部基金、证券公司获准参与互换便利操作。其中，中信证券上报额度约100亿元。,2024-10-18
2024-10-18 13:27:20,20家SFISF获准券商、基金公司排队等领批文,【20家SFISF获准券商、基金公司排队等领批文】财联社10月18日电，中国人民银行宣布，即日起正式启动证券、基金、保险公司互换便利（SFISF）操作，目前获准参与互换便利操作的证券、基金公司有20家，首批申请额度已超2000亿元。记者从业内了解到，相关非银金融机构18日下午正在排队等待领批文，获批名单尚未公开，但应很快会有信息披露。,2024-10-18
2024-10-18 13:16:08,科技股大幅走强 科创50涨超9%,【创业板指涨逾6%】财联社10月18日电，指数走强，创业板指拉升涨逾6.02%，沪指涨1.70%，深成指涨3.34%，HBM、AMD概念、半导体等板块指数涨幅居前，水电、银行、高速公路等板块指数跌幅居前。,2024-10-18
2024-10-18 13:14:50,,财联社10月18日电，富时中国A50指数期货涨幅扩大至3%。,2024-10-18
2024-10-18 13:12:51,,"财联社10月18日电，香港恒生科技指数上涨3%至4,480.52点。",2024-10-18
2024-10-18 13:12:21,大金融股持续拉升 指南针午后涨停,【大金融股持续拉升 指南针午后涨停】财联社10月18日电，指南针午后涨停，东方财富、同花顺涨超10%，天风证券、天茂集团、新力金融涨停，海通证券、财富趋势、浙商证券、国海证券、天利科技、汇金科技等涨超5%。消息面上，央行行长潘功胜在2024金融街论坛年会上表示，支持资本市场稳定发展的两项金融工具，人民银行与证监会、金融监管总局组建了工作专班，证券、基金、保险公司互换便利已开始接受金融机构申请，股票回购、增持专项再贷款政策文件于今天发布实施。,2024-10-18
2024-10-18 13:11:00,港股半导体板块走强 中芯国际涨超10%,【港股半导体板块走强 中芯国际涨超10%】财联社10月18日电，港股半导体板块走强，中芯国际涨超10%，宏光半导体、华虹半导体涨9%，晶门半导体涨8%，上海复旦涨超7%。,2024-10-18
2024-10-18 13:06:17,科技股大幅走强 创业板指涨逾5%,【创业板指涨逾5%】财联社10月18日电，指数走强，创业板指拉升涨逾5.04%，沪指涨1.42%，深成指涨2.87%，HBM、AMD概念、半导体等板块指数涨幅居前，银行、水电、房地产等板块指数跌幅居前。,2024-10-18
2024-10-18 13:06:06,半导体产业链持续走高 台基股份等多股涨停,【半导体产业链持续走高 台基股份等多股涨停】财联社10月18日电，午后半导体产业链持续走高，台基股份、晶丰明源、国林科技、冠石科技等涨停，杰华特、寒武纪、国民技术、晶瑞电材、芯源微等多股涨超10%。,2024-10-18
2024-10-18 13:03:57,低空经济概念股再度拉升 莱斯信息涨停再创历史新高,【低空经济概念股再度拉升 莱斯信息午后涨停再创历史新高】财联社10月18日电，莱斯信息午后涨停再创历史新高，新晨科技此前涨停，金盾股份、深城交、苏交科涨超10%，宗申动力、光洋股份等涨停。消息面上，《科创板日报》记者从不同信源获悉，国家相关部委拟成立低空经济专管司局。一名知情人士告诉《科创板日报》记者，低空经济专管司局的设立已经获得批复，目前正在筹备当中。,2024-10-18
2024-10-18 13:01:52,北证50涨超7% 11股30cm涨停,【北证50涨超6% 11股30cm涨停】财联社10月18日电，北交所个股持续活跃，北证50指数涨超6%，天马新材3连板，汉鑫科技、方盛股份、坤博精工、海达尔等多股30cm涨停。,2024-10-18
2024-10-18 12:59:16,吴清：抓好新发布的“并购六条”落地实施 尽快推出一批典型案例,【吴清：抓好新发布的“并购六条”落地实施 尽快推出一批典型案例】财联社10月18日电，证监会主席吴清在2024金融街论坛年会上表示，进一步支持新质生产力发展壮大。我们将以支持优质创新企业为重点，增强制度包容性、适应性，改革优化发行上市制度，抓好新发布的“并购六条”落地实施，尽快推出一批典型案例。健全股权激励等制度，有效激发企业家精神和人才创新创造活力，引领带动各类先进生产要素向发展新质生产力集聚。着力培育壮大耐心资本，综合用好股、债、期等各类工具，完善创业投资、私募股权投资“募投管退”支持政策，引导更好投早、投小、投长期、投硬科技。增强专业服务能力，督促行业机构提升能力，在促进科技、产业和商业,2024-10-18
2024-10-18 12:58:51,习近平就组建中国资源循环集团有限公司作出重要指示强调 打造全国性功能性资源回收再利用平台 推动国民经济循环质量和水平持续提升,中共中央总书记、国家主席、中央军委主席习近平近日就组建中国资源循环集团有限公司作出重要指示强调，组建中国资源循环集团有限公司，是党中央着眼健全绿色低碳循环发展经济体系，全面推进美丽中国建设作出的重要决策部署。中国资源循环集团有限公司要完整、准确、全面贯彻新发展理念，深入落实全面节约战略，坚持循环利用、变废为宝，坚持创新驱动、开放合作，着力畅通资源循环利用链条，打造全国性、功能性的资源回收再利用平台，推动国民经济循环质量和水平持续提升，为以中国式现代化全面推进强国建设、民族复兴伟业作出积极贡献。,2024-10-18
