时间,标题,简讯,date
2024-07-24 17:36:43,6天3板开开实业：拟转让甬商汇10%股权 聚焦大健康产业战略转型,【6天3板开开实业：拟转让甬商汇10%股权 聚焦大健康产业战略转型】财联社7月24日电，开开实业发布异动公告，公司控股股东不存在应披露而未披露的信息。开开实业同日公告，公司拟通过上海联合产权交易所以非公开协议转让的方式将公司目前持有的上海静安甬商汇小额贷款股份有限公司10%股权转让给公司控股股东上海开开(集团)有限公司。本次股权转让后，公司将不再持有甬商汇股权，有助于进一步聚焦核心优势资源大力实施大健康产业战略转型，为公司高质量可持续发展打下基础。,2024-07-24
2024-07-24 17:32:09,北向资金今日净卖出22.76亿元 贵州茅台遭净卖出4.81亿元,北上资金今日净流出22.76亿，其中净卖出贵州茅台4.81亿，宁德时代4.17亿，五粮液2.80亿，净买入中信证券2.28亿，歌尔股份1.71亿，新易盛1.41亿。,2024-07-24
2024-07-24 17:27:53,2连板启明信息：公司半年度业绩预告目前不存在应修正情况,【2连板启明信息：公司半年度业绩预告目前不存在应修正情况】财联社7月24日电，启明信息发布股价异动公告，公司目前经营情况正常，内外部经营环境未发生重大变化。2024年7月11日公司已披露了《2024年半年度业绩预告》，目前不存在应修正情况。,2024-07-24
2024-07-24 17:04:22,,财联社7月24日电，菲律宾方面表示，台风“格美”现已升级为超级台风。,2024-07-24
2024-07-24 16:54:40,财政部：1-6月全国国有及国有控股企业营业总收入增长1.9%,财政部：1-6月，全国国有及国有控股企业营业总收入增长1.9%，利润总额下降0.6%。,2024-07-24
2024-07-24 16:40:43,上实租赁一私募债偿付压力较大 周五投票决议展期方案,【上实租赁一私募债偿付压力较大 周五投票决议展期方案】财联社7月24日电，上实融资租赁有限公司（简称“上实租赁”）发行的一只三年期私募债将于8月3日到期，目前债券偿付压力较大，正在与投资人协商债券展期方案。据知情人士称，发行人方已于近两周与客户电话沟通表示，公司目前经营情况遇到困难，债券偿付压力较大，希望通过公司债摘牌转下线还款方式来与投资人进行协商沟通。最新债券偿付方案为，债券展期一年，一年后兑付。,2024-07-24
2024-07-24 16:15:40,江苏：上半年GDP同比增长5.8％,【江苏：上半年GDP同比增长5.8％】财联社7月24日电，江苏省统计局、国家统计局江苏调查总队公布上半年全省经济运行总体数据。根据地区生产总值统一核算结果，上半年全省实现地区生产总值63326.3亿元，按不变价格计算，同比增长5.8%。其中，第一产业增加值1736.2亿元，同比增长3.0%；第二产业增加值27709.7亿元，增长7.1%；第三产业增加值33880.4亿元，增长4.8%。,2024-07-24
2024-07-24 16:00:29,特斯拉第二季度利润不及预期 股价盘前大跌8%,【特斯拉第二季度利润不及预期 股价盘前大跌8%】特斯拉股价股价在美股盘前交易中下跌8.2%。特斯拉第二季度利润低于华尔街预期，该公司周二公布的第二季度调整后每股盈利为52美分，低于分析师平均预期的60美分；营收增加到255亿美元，超过了分析师预期的246亿美元；归属于普通股股东的每股摊薄收益为0.42美元，同比下降46%。,2024-07-24
2024-07-24 15:39:26,杭钢股份：子公司拟3.74亿元搭建整体算力不低于68 Pflops算力集群,【杭钢股份：子公司拟3.74亿元搭建整体算力不低于68 Pflops算力集群】财联社7月24日电，杭钢股份公告，公司全资子公司浙江省数据管理有限公司于近期中标算力服务采购项目，拟采购AI服务器、网络存储等配套设备，搭建整体算力不低于68 Pflops算力集群。本项目总投资约3.74亿元（含税），建成后将对外提供算力服务，服务期为四年，服务费用按季度结算，先付费后使用。,2024-07-24
2024-07-24 15:30:05,王毅同乌克兰外长库列巴会谈,"【王毅同乌克兰外长库列巴会谈】中共中央政治局委员、外交部长王毅24日在广州同乌克兰外长库列巴举行会谈。
",2024-07-24
