时间,标题,简讯,date
2024-08-13 17:31:30,北向资金今日净卖出25.27亿元 五粮液遭净卖出2.27亿元,北向资金今日净卖出25.27亿元。五粮液、万华化学、新易盛分别遭净卖出2.27亿元、1.92亿元、1.84亿元。中际旭创获净买入额居首，金额为0.77亿元。,2024-08-13
2024-08-13 17:28:50,7月M1连续4个月为负 企业活期存款还在向理财转化,【7月M1连续4个月为负 企业活期存款还在向理财转化】财联社8月13日电，央行公布7月信贷数据显示，M1连续4个月为负，引发市场关注。市场专家表示，今年以来M2、M1等货币供应量指标增速有所放缓，有相当程度上是受金融数据挤水分影响，部分虚增的存贷款挤掉后，金融数据会出现一定回落。尤其是考虑到前期企业活期存款中，有一部分通过手工补息获取了相对高的收益，这些行为规范后，企业活期存款出现下降，有些还在逐步向理财转化，这方面的影响会持续显现，导致近几个月M1持续回落。我国M1的主要构成为单位活期存款。7月末，狭义货币（M1）余额63.23万亿元，同比下降6.6%。6月、5月、4月分别同比下降5%、4.,2024-08-13
2024-08-13 17:26:30,3连板勘设股份：参股的贵州翰凯斯智能技术有限公司尚未实现盈利 对公司业绩影响有限,【3连板勘设股份：参股的贵州翰凯斯智能技术有限公司尚未实现盈利 对公司业绩影响有限】财联社8月13日电，勘设股份发布风险提示公告，公司目前的主营业务为工程咨询和工程承包。目前，公司主营业务和日常经营情况未发生重大变化，市场环境、行业政策也未发生重大调整。公司目前持有贵州翰凯斯智能技术有限公司8.4%股权，截至目前该参股公司尚未实现盈利，对公司业绩影响有限。,2024-08-13
2024-08-13 17:04:17,央行：前七个月人民币存款增加10.66万亿元,【央行：前七个月人民币存款增加10.66万亿元】财联社8月13日电，央行数据显示，7月末，本外币存款余额300.88万亿元，同比增长6.2%。月末人民币存款余额294.92万亿元，同比增长6.3%。前七个月人民币存款增加10.66万亿元。其中，住户存款增加8.94万亿元，非金融企业存款减少3.23万亿元，财政性存款增加4019亿元，非银行业金融机构存款增加2.96万亿元。7月末，外币存款余额8347亿美元，同比增长1.6%。前七个月外币存款增加369亿美元。,2024-08-13
2024-08-13 17:03:35,央行：前七个月人民币贷款增加13.53万亿元 其中住户贷款增加1.25万亿元,中国1-7月新增人民币贷款为13.53万亿元，1-6月为13.2621万亿元。,2024-08-13
2024-08-13 17:02:54,央行：7月末M2余额303.31万亿元 同比增长6.3%,中国7月货币供应量M2同比增长6.3%，预估为6%，前值为6.2%。,2024-08-13
2024-08-13 17:01:43,央行：1-7月社会融资规模增量为18.87万亿元 比上年同期少3.22万亿元,中国1-7月社会融资规模增量为18.87万亿元，1-6月为18.1万亿元。,2024-08-13
2024-08-13 17:00:12,投行负责人被查？国元证券回应：王晨因个人原因被调查、已做出妥善安排,【投行负责人被查？国元证券回应：王晨因个人原因被调查、已做出妥善安排】近日有媒体称，国元证券原公司投资银行总部总经理王晨因个人原因正配合有关部门调查。就此国元证券回应称，目前，公司已做出妥善安排，由公司执行委员会委员李洲峰分管公司投资银行业务，担任公司保荐业务负责人并兼任投资银行总部总经理，公司各类业务经营和管理正常，不存在应披露而未披露的事项。（财联社记者 林坚）,2024-08-13
2024-08-13 16:52:07,博士眼镜：已与业内头部智能眼镜品牌建立合作关系,【博士眼镜：已与业内头部智能眼镜品牌建立合作关系】财联社8月13日电，博士眼镜在互动平台表示，公司致力于智能眼镜“最后一公里”的验配服务。目前公司已与业内头部智能眼镜品牌雷鸟创新、ROKID、魅族建立稳定合作关系。,2024-08-13
2024-08-13 16:16:11,中国能建：签署9.72亿美元沙特PIF四期Haden2GW光伏项目EPC合同,【中国能建：签署9.72亿美元沙特PIF四期Haden2GW光伏项目EPC合同】财联社8月13日电，中国能建公告，公司所属中能建国际建设集团有限公司、中国能源建设集团广东火电工程有限公司、中国电力工程顾问集团西北电力设计院有限公司组建的联营体作为总承包方，与沙特国际电力和水务公司、沙特公共投资基金、沙特阿美电力公司成立的项目公司布瑞克可再生能源公司签署了沙特PIF四期Haden2GW光伏项目EPC合同。合同金额约为9.72亿美元，折合人民币约69.79亿元。,2024-08-13
