时间,标题,简讯,date
2024-05-07 09:32:41,中国4月末外汇储备规模为32008亿美元,财联社5月7日电，中国4月末外汇储备3.201万亿美元，预估为3.23万亿美元。,2024-05-07
2024-05-07 09:32:06,中国央行连续第18个月增持黄金储备,【中国央行连续第18个月增持黄金储备】财联社5月7日电，央行数据显示，中国4月末黄金储备7280万盎司，3月末为7274万盎司，为连续第18个月增持黄金储备。,2024-05-07
2024-05-07 09:31:24,北向资金净卖出21.4亿元，贵州茅台逆势获净买入10.79亿元,北向资金今日净卖出21.4亿元。工业富联、比亚迪、格力电器分别遭净卖出3.05亿元、1.94亿元、1.13亿元；贵州茅台逆势获净买入10.79亿元。,2024-05-07
2024-05-07 08:47:37,宝丽迪：子公司量产的COFs材料正在产业化和商业化实践中 尚未形成批量销售,【宝丽迪：子公司量产的COFs材料正在产业化和商业化实践中】财联社5月7日电，宝丽迪披露股票交易异常波动公告，子公司耀科量产的COFs材料正在产业化和商业化实践中，尚未形成批量销售。未来耀科将加大研发和生产投入，丰富COFs的产品类型和应用场景，并进一步扩大产能，满足日益增长的市场需求。,2024-05-07
2024-05-07 07:47:24,弘信电子：子公司签订15亿元算力服务器产品销售合同,【弘信电子：子公司签订算力服务器销售合同】财联社5月7日电，弘信电公告，收到子公司甘肃燧弘人工智能科技有限公司与庆阳市京合云计算科技有限公司签订了《销售合同》，合同约定京合云向燧弘人工处分三期购买算力服务器产品，预计总采购金额15亿元。,2024-05-07
2024-05-07 07:44:02,周二投资舆情热点,"【周二投资舆情热点】
1）化工：以TMA为首的部分化工产品价格持续走高，TMA最新报价涨至3.4万，吨利近2万元。
2）商业航天：长征六号丙运载火箭成功发射；北京海淀区发布《建设商业航天创新高地行动计划（2024-2028年）》。
3）低空经济：2024首届重庆低空飞行消费周期间，全市共签约低空经济意向协议17个，协议投资金额20亿元。
4）TOLED：与传统的 OLED 屏幕相比，TOLED能在保持高对比度和广色域的同时，进一步提升屏幕亮度和耐用性，有望被苹果采用。
5）信道仿真模拟：为构建空、天、车、地、海等一体化的互联互通智能化通信网络，成都坤恒牵头启动多通道星网链信道仿真模拟器项目。",2024-05-07
2024-05-07 07:43:44,外交部：中方决定延长对法德意等12个国家免签政策,【外交部：中方决定延长对法德意等12个国家免签政策】财联社5月7日电，在5月7日外交部记者会上，有记者提问称，中国领导人在访法期间宣布，将对法国等12国公民短期来华的免签政策延长至2025年年底，请问发言人能否介绍具体情况？中国外交部发言人林剑说，为进一步促进中外人员往来，中方决定延长对法国、德国、意大利、荷兰、西班牙、马来西亚、瑞士、爱尔兰、匈牙利、奥地利、比利时、卢森堡12个国家免签政策。至2025年12月31日，上述国家持普通护照人员来华经商、旅游观光、探亲访友和过境，不超过15天可免办签证入境。,2024-05-07
2024-05-07 07:39:19,商务部：对原产于印度的进口氯氰菊酯进行反倾销立案调查,【商务部：对原产于印度的进口氯氰菊酯进行反倾销立案调查】财联社5月7日电，商务部公告，决定自2024年5月7日起对原产于印度的进口氯氰菊酯进行反倾销立案调查。本次调查确定的倾销调查期为2023年1月1日至2023年12月31日，产业损害调查期为2019年1月1日至2023年12月31日。,2024-05-07
2024-05-07 07:21:05,5月7日涨停分析,【5月7日涨停分析】今日共56股涨停，连板股总数13只，19股封板未遂，封板率为75%（不含ST股、退市股及未开板新股）。焦点股方面，合成生物概念股蔚蓝生物一字涨停晋级5连板，富士莱创业板3连板，化工股继续加强，亚邦股份8天4板。今日沪深两市收涨个股2940只，收跌个股1932只。,2024-05-07
2024-05-07 07:02:32,收评：沪指窄幅震荡涨0.22% 两市成交额跌破万亿,【收评：沪指窄幅震荡涨0.22% 两市成交额跌破万亿】财联社5月7日电，市场全天震荡分化，三大指数涨跌不一。盘面上，化工股持续活跃，怡达股份、联合化学、七彩化学、百川股份等10余股涨停。商业航空概念股午后走强，霍莱沃、上海沪工、南京熊猫等涨停。合成生物概念股走势分化，拓新药业、蔚蓝生物、广济药业涨停。地产股盘中拉升，新城控股、南都物业涨停。下跌方面，ST股继续大跌，逾50股跌停。总体上个股涨多跌少，全市场超3000只个股上涨。沪深两市今日成交额9687亿，较上个交易日缩量1338亿，成交额跌破万亿。板块方面，染料、卫星导航、合成生物、化学制品等板块涨幅居前，ST板块、教育、家电、汽车整车等板块,2024-05-07
