时间,标题,简讯,date
2024-02-08 09:31:03,北向资金今日净买入5.83亿元 药明康德遭净卖出5.31亿元,北向资金今日净买入5.83亿元。中际旭创、中国平安、美的集团分别获净买入1.53亿元、1.15亿元、0.29亿元。药明康德净卖出额居首，金额为5.31亿元。,2024-02-08
2024-02-08 08:05:00,习近平：着力破解深层次体制机制障碍和结构性矛盾，充分激发全社会创业创新创造活力,【习近平：着力破解深层次体制机制障碍和结构性矛盾，充分激发全社会创业创新创造活力】中共中央、国务院8日上午在人民大会堂举行2024年春节团拜会。中共中央总书记、国家主席、中央军委主席习近平发表讲话，代表党中央和国务院，向全国各族人民，向香港特别行政区同胞、澳门特别行政区同胞、台湾同胞和海外侨胞拜年。习近平强调，要进一步全面深化改革，着力破解深层次体制机制障碍和结构性矛盾，充分激发全社会创业创新创造活力，为推进中国式现代化注入强大动力，使中国式现代化建设披荆斩棘、一往无前。,2024-02-08
2024-02-08 07:59:41,习近平：切实增强经济活力、防范化解风险、改善社会预期，巩固和增强经济回升向好态势,【习近平：切实增强经济活力、防范化解风险、改善社会预期，巩固和增强经济回升向好态势】中共中央、国务院8日上午在人民大会堂举行2024年春节团拜会。中共中央总书记、国家主席、中央军委主席习近平发表讲话。2024年是新中国成立75周年，是实现“十四五”规划目标任务的关键一年。我们要坚持稳中求进工作总基调，贯彻稳中求进、以进促稳、先立后破的要求，完整、准确、全面贯彻新发展理念，统筹高质量发展和高水平安全，突出重点、把握关键，锐意进取、真抓实干，切实增强经济活力、防范化解风险、改善社会预期，巩固和增强经济回升向好态势，持续增进民生福祉，保持社会大局和谐稳定。要进一步全面深化改革，着力破解深层次体制机制,2024-02-08
2024-02-08 07:26:07,多只中证2000ETF日成交额创历史新高,【多只中证2000ETF日成交额创历史新高】2月8日，多只中证2000ETF成交额显著放量，华泰柏瑞中证2000ETF成交额为55.66亿元，南方中证2000ETF成交额也超过10.64亿元，日成交额均创历史新高。此外，万家国证2000ETF成交额为6.36亿元，亦创出历史新高。,2024-02-08
2024-02-08 07:05:12,沪指3连阳迎兔年收官 财联社祝您龙年大吉、生活欣欣向“龙”！,【沪指3连阳迎兔年收官 财联社祝您龙年账户兴“龙”、生活欣欣向“龙”！】财联社2月8日电，A股兔年行情今日收官，三大指数高开高走全线飘红，沪指3连阳，全市场超4700只个股上涨，逾千股涨停或涨超10%，两市成交额维持万亿水平，北向资金连续8个交易日净买入。从指数全年表现看，三大指数均收跌，但临近年关，各大指数超跌后展开强劲反弹。最终上证指数兔年全年下跌12.22%，深证成指下跌26.38%，创业板指下跌33.22%。从个股表现来看，兔年超过800只个股上涨，其中涨幅100%以上个股50只，涨幅200%以上个股13只。涨幅前三名(剔除次新股)分别为凯华材料（831526）、中际旭创（300308,2024-02-08
2024-02-08 06:55:53,,沪深两市成交额连续第二个交易日突破10000亿元。,2024-02-08
2024-02-08 06:18:30,转融券交易基本暂停 转融券利率开始走高,【转融券交易基本暂停 转融券利率开始走高】财联社2月8日电，证监会2月6日宣布暂停新增转融券规模，该项政策威力巨大且迅速。数据显示，2月7日，也就是新政第一天，全市场仅有5笔转融券交易，而在上周最多的时候当日转融券交易超6000笔。转融券融出股数也大降，2月7日，全市场仅融出了21.38万股，而上周有一天融出1.8亿股的。此外，由于券源紧张，转融券利率开始走高。“政策效果太明显了，后面可以再观察观察每日的交易数据。”券商两融人士称。,2024-02-08
2024-02-08 06:08:59,乘联会：1月新能源乘用车国内零售销量达到66.8万辆 同比增长101.8%,【乘联会：1月新能源乘用车国内零售销量达到66.8万辆 同比增长101.8%】乘联会数据显示，1月新能源乘用车国内零售销量达到66.8万辆，同比增长101.8%。（财联社记者 徐昊）,2024-02-08
2024-02-08 06:02:13,日经225指数收涨超2% 创1990年以来收盘新高,财联社2月8日电，日经225指数收涨2.06%，创1990年以来收盘新高。软银集团大涨超11%，其投资的Arm第三财季业绩远超预期。,2024-02-08
2024-02-08 05:06:18,中证、国证2000相关ETF持续拉升 中证2000ETF广发（560220）触及涨停,【中证、国证2000相关ETF持续拉升 中证2000ETF广发（560220）触及涨停】财联社2月8日电，午后中证、国证2000相关ETF持续拉升，中证2000ETF广发（560220）、国证2000ETF基金（159543）触及涨停，中证2000ETF（563300）、中证2000ETF华夏（562660）、中证2000指数ETF（159532）午后飙升超8%。,2024-02-08
