时间,标题,简讯,date
2024-02-19 09:31:48,北向资金净卖出63.72亿元 药明康德遭净卖出13.71亿元,北向资金净卖出63.72亿元，药明康德、工业富联、中际旭创分别遭净卖出13.71亿元、0.5亿元、0.12亿元；贵州茅台逆势获净买入9.4亿元。,2024-02-19
2024-02-19 08:32:04,融资超10亿美金 AI公司“月之暗面”获红杉、小红书、美团、阿里新一轮投资,【融资超10亿美金 AI公司“月之暗面”获红杉、小红书、美团、阿里新一轮投资】财联社2月19日电，AI创业公司“月之暗面”近期已完成新一轮超10亿美金融资，投资方包括红杉中国、小红书、美团、阿里，老股东跟投。月之暗面的上一轮融资为2023年获得的超2亿美金融资，投资方包括红杉中国、真格基金等。本轮融资后，月之暗面估值已达约25亿美金，为国内大模型领域的头部企业之一。自ChatGPT掀起全球浪潮以来，这也是国内AI大模型公司迄今获得的单轮最大金额融资。,2024-02-19
2024-02-19 08:16:18,国家金融监管总局：积极出台有利于提振信心和预期的政策措施,【国家金融监管总局：积极出台有利于提振信心和预期的政策措施】财联社2月19日电，国家金融监督管理总局党委召开扩大会议。会议指出，要坚决把思想和行动统一到党中央、国务院对经济金融形势的判断和决策部署上来，迅速进入工作状态，奋力抢抓工作先机，切实将“时时放心不下”的责任感转化为“事事心中有底”的行动力，确保全年工作良好开局、高标起步。要把握形势、鼓足干劲，积极出台有利于提振信心和预期的政策措施。要围绕中心、服务大局，在党和国家工作大局中找准定位、明确方向，确保监管工作最终效果符合党中央决策意图。要融入大局、顺势而为，按照系统观念深入谋划和推进工作，坚持用改革的办法解决前进中的问题。,2024-02-19
2024-02-19 08:10:21,香港恒生指数收跌1.13% 恒生科技指数跌2.68%,香港恒生指数收跌1.13%，恒生科技指数跌2.68%。李宁跌超8%，国美零售跌近7%，东方甄选、龙湖集团跌超5%，京东集团、长城汽车跌超4%，小米集团跌超3%；中远海能涨近9%，中国电信涨超4%。,2024-02-19
2024-02-19 08:07:13,周一投资舆情热点,"【周一投资舆情热点】
1）AI视频：OpenAI发布文生视频模型Sora，可以将文本快速制作长达一分钟的视频。
2）光模块：OpenAI奥特曼计划筹集资金，提高全球芯片产能支撑AI性能；光通信产业不断加速，整体蛋糕变大。
3）教育：教育部发布《校外培训管理条例（征求意见稿）》，拟首次将校外培训管理上升为行政法规。
4）国资股：市值管理考核将进一步推动央企提高质量，上市央企公司有望迎来估值重塑。
5）折叠屏：华为官方宣布将于2月22日14:30举行华为Pocket 2时尚盛典，将推出新品小折叠手机。",2024-02-19
2024-02-19 07:44:24,博济医药：与诺泰生物签订《技术服务（委托）合同》,【博济医药：与诺泰生物签订《技术服务（委托）合同》】财联社2月19日电，博济医药公告，与诺泰生物签订《技术服务（委托）合同》，合同总金额为1.08亿元（含税），合同约定诺泰生物委托博济医药提供“司美格鲁肽注射液”临床研究服务。公司同日公告，全资子公司获得他达拉非化学原料药上市申请批准通知书。,2024-02-19
2024-02-19 07:40:44,2月19日涨停分析,【2月19日涨停分析】今日共237股涨停，连板股总数72只，41股封板未遂，封板率为83%（不含ST股、退市股及未开板新股）。个股方面，并购重组的哈森股份19天13板，传媒股中视传媒16天10板、浙文影业2板，新质生产力概念股克来机电7板、东方智造2板，光通信板块华天科技4板、长江通信5天4板，氢能概念股蓝科高新3板，文生视频概念股丝路视觉创业板2板，教育股维海德创业板2板、二六三2板。今日沪深两市收涨个股4033只，收跌个股1021只。,2024-02-19
2024-02-19 07:03:52,收评：沪指涨1.56%迎龙年开门红 全市场逾200只个股涨停,【收评：沪指涨1.56%迎开门红 全市场逾200只个股涨停】财联社2月19日电，市场全天高开后震荡分化，沪指相对偏强收盘站上2900点。盘面上，AI概念股全线大涨，其中Sora概念股领涨，万兴科技、会畅通讯、易点天下、当虹科技均20CM涨停；CPO、算力概念股集体反弹，天孚通信、中际旭创、新易盛、源杰科技均20CM涨停；传媒股震荡走强，中文在线、果麦文化、视觉中国、引力传媒等20余股涨停。煤炭等高股息概念股维持强势，云煤能源、安泰集团、兖矿能源涨停，中国海油、陕西煤业、潞安环能均再创历史新高。教育概念股表现活跃，开元教育、全通教育、凯文教育等涨停。下跌方面，券商板块陷入调整，财通证券、东吴证券,2024-02-19
2024-02-19 06:22:46,国企改革板块走高 天纺标涨超25%,【国企改革板块走高 天纺标涨超25%】财联社2月19日电，国资股盘中大幅走强，北交所天纺标拉升涨超25%，湖南天雁、北自科技、统一股份、中视传媒等此前涨停，中纺标、中科信息、中铁装配、中远海能、中机认检、中邮科技等纷纷大幅冲高。机构称，市值管理考核将进一步推动上市央企提高质量、强化价值创造、完善信息披露，未来相关政策或持续加码，央企上市公司有望迎来估值重塑。,2024-02-19
2024-02-19 06:21:11,当虹科技：文生视频技术已取得一定进展,【当虹科技：文生视频技术已取得一定进展】《科创板日报》19日讯，OpenAI的视频生成模型Sora引发关注，当虹科技相关负责人对《科创板日报》表示，文生视频技术已取得一定进展，在生成视频时长和效果方面，还在逐渐突破；其AI智能审核技术，可对人工智能生产的视频进行分析和识别真假；海量的生成式视频（尤其是三维空间视频）对传输和存储带来非常大的挑战。通过点云模型转换及压缩算法，可为三维体积视频“瘦身”，最终实现800倍的视觉无损压缩，解决三维体积视频的传输难题。（记者 黄心怡）,2024-02-19
