时间,标题,简讯,date
2024-07-26 17:31:16,北向资金今日净卖出3.49亿元 贵州茅台遭净卖出5.30亿元,北向资金今日净卖出3.49亿元。贵州茅台、北方华创、宁德时代分别净卖出5.30亿元、2.58亿元、2.13亿元。格力电器净买入额居首，金额为5.20亿元。,2024-07-26
2024-07-26 17:27:36,乘联分会：7月狭义乘用车零售预计173.0万辆 同环比均降2%左右,【乘联分会：7月狭义乘用车零售预计173.0万辆 同环比均降2%左右】财联社7月26日电，乘联分会最新调研结果显示，零售量占总市场八成左右的头部厂商本月零售目标同比-1.7%、环比-2.2%，初步推算7月狭义乘用车零售总市场规模约为173.0万辆左右，同环比均微降2.0%左右。插电混动增长迅速，对新能源市场构成有利支撑，7月新能源零售预计可达86.0万，与6月基本持平，渗透率预计进一步提升至49.7%。,2024-07-26
2024-07-26 17:10:48,松原股份：获得被动安全系统相关产品项目定点 预计总销售额52.56亿元,【松原股份：获得被动安全系统相关产品项目定点 预计总销售额52.56亿元】财联社7月26日电，松原股份公告，公司近日与某欧洲知名汽车制造商S客户签署《供货合同》。公司获得该客户S平台及相关项目定点，公司作为该客户合格供应商，将为以下平台车型提供被动安全系统相关产品，分别为：1.F平台某项目，供货产品为前后排安全带，生命周期8年，生命周期内产量总计约158万台，销售额折合人民币约7.29亿元；2.S平台某项目，供货产品为前后排安全带，生命周期8年，生命周期内产量总计约595万台，销售额折合人民币约36.27亿元。,2024-07-26
2024-07-26 17:09:53,左江退：公司股票已被深交所决定终止上市 将在7月29日被摘牌,【左江退：公司股票已被深交所决定终止上市 将在7月29日被摘牌】财联社7月26日电，左江退公告，公司股票已被深交所决定终止上市，将在2024年7月29日被摘牌。,2024-07-26
2024-07-26 17:02:57,央行：优化合格投资者境内证券期货投资资金管理 稳步推动金融市场高水平制度型开放,央行：优化合格投资者境内证券期货投资资金管理，稳步推动金融市场高水平制度型开放。,2024-07-26
2024-07-26 16:45:58,东方证券：上半年实现归母净利润21.11亿元 同比增长11.05%,【东方证券：上半年实现归母净利润21.11亿元 同比增长11.05%】财联社7月26日电，东方证券发布业绩快报，上半年实现归母净利润21.11亿元，同比增长11.05%。业绩变动的主要原因是公司固定收益投资等业务的业绩同比增长、业务及管理费和信用减值损失同比减少所致。,2024-07-26
2024-07-26 16:31:40,交通银行：成功发行300亿元二级资本债券,【交通银行：成功发行300亿元二级资本债券】财联社7月26日电，交通银行公告，公司近日在全国银行间债券市场成功发行2024年第二期二级资本债券，发行规模300亿元。债券分为两种：10年期固定利率债，发行规模200亿元，票面利率2.18%；15年期固定利率债，发行规模100亿元，票面利率2.37%。募集资金将用于补充公司二级资本，促进业务稳健发展。,2024-07-26
2024-07-26 16:13:10,已有量化私募确认：高频交易费率或将提升9倍至每笔1元,【已有量化私募确认：高频交易费率或将提升至10倍至每笔1元】今日有消息指出，监管起草了高频交易买卖费用从当前每笔0.1元提升至1元。对此，财联社记者从业内获悉，确有量化私募收到指令，达到高频交易认定标准的流量费提高10倍，即从原费率每笔委托0.1元提升至1元。有量化私募表示，这笔费用由交易所统计，月度下发券商，每个季度再由券商向客户收取。当前已经有量化私募提前部署控制了相关风控参数。另有量化私募交易人士表示，手续费超过5倍以上，当下策略就没有超额了，从而达到限制高频量化的目的。早在今年7月12日，市场已有高频量化相关收费标准在市场流传，包括“双边换手率<4倍/月，且撤单率＜40%，流量费每笔委,2024-07-26
2024-07-26 15:59:59,中信建投回应网传高校学生视频：终止该学生研学 对有关责任人启动问责程序,"【中信建投回应网传高校学生视频：终止该学生研学 对有关责任人启动问责程序】
近日，某高校学生在中信建投证券暑期研学期间，擅自拍摄了含有公司名称标识的小视频，引发关注。对此，中信建投证券回应财联社记者称，“视频内容涉及我司客户敏感信息，违反了我司合规管理规定。目前，我司已责令该学生终止研学，并按照公司相关规定对有关责任人启动问责程序。”中信建投证券表示，公司将举一反三，进一步加强内部管理，严肃纪律要求。（财联社记者 高艳云）",2024-07-26
2024-07-26 15:53:07,财政部等四部门发布《支持科技创新专项担保计划》,"财政部、科技部、工业和信息化部、金融监管总局发布《关于实施支持科技创新专项担保计划的通知》。
",2024-07-26
