时间,标题,简讯,date
2024-05-09 09:31:14,北向资金今日净买入80.14亿元 三一重工获净买入2.12亿元,北向资金今日净买入80.14亿元。三一重工、药明康德、宁德时代分别获净买入2.12亿元、1.96亿元、1.47亿元。美的集团净卖出额居首，金额为2.9亿元。,2024-05-09
2024-05-09 09:20:48,二连板汉商集团：公司目前没有开展干细胞治疗业务,【二连板汉商集团：公司目前没有开展干细胞治疗业务】财联社5月9日电，汉商集团发布异动公告，公司目前没有开展干细胞治疗业务。公司旗下武汉华科生殖专科医院获得“人类干细胞制备及应用及资源保藏湖北省工程研究中心”授牌，目前处于前期研发阶段，尚未开展临床应用。,2024-05-09
2024-05-09 09:04:49,中源协和：目前日常经营情况及外部环境未发生重大变化,【中源协和：目前日常经营情况及外部环境未发生重大变化】财联社5月9日电，中源协和发布股票交易异常波动公告，公司股票在2024年5月7日、5月8日和5月9日的日收盘价格涨幅偏离值达到《上海证券交易所交易规则》中规定的连续三个交易日内日收盘价格涨幅偏离值累计达到20%，属于股票交易异常波动。经自查，公司日常经营情况及外部环境未发生重大变化，不存在应披露而未披露的重大信息。,2024-05-09
2024-05-09 09:04:35,中国工商银行原党委委员、副行长张红力严重违纪违法被开除党籍,【中国工商银行原党委委员、副行长张红力严重违纪违法被开除党籍】财联社5月9日电，经中共中央批准，中央纪委国家监委对中国工商银行股份有限公司原党委委员、副行长张红力严重违纪违法问题进行了立案审查调查。经查，张红力丧失理想信念，背离初心使命，官迷心窍，结交政治掮客，搞利益交换，捞取政治资本，搞迷信活动，阅看存在严重政治问题的书籍，对抗组织审查；无视中央八项规定精神，无偿使用管理服务对象私人飞机，接受可能影响公正执行公务的旅游安排，违规组织公款宴请，公款旅游；违背组织原则，徇私录用调整干部，骗取博士学位，不如实报告个人有关事项，在组织函询时不如实说明问题；违规收受礼品，借用管理服务对象住房，违规使用,2024-05-09
2024-05-09 08:33:01,冠昊生物：公司不涉及合成生物业务及相关研究,【冠昊生物：公司不涉及合成生物业务及相关研究】财联社5月9日电，冠昊生物发布股价异动公告，公司股票于2024年5月7日、5月8日、5月9日连续三个交易日收盘价格涨幅偏离值累计达到30%，属于股票交易异常波动的情形。公司关注到部分媒体、股吧等平台讨论合成生物学及相关热点概念。目前公司不涉及合成生物业务及相关研究。,2024-05-09
2024-05-09 08:12:15,周四投资舆情热点,"【周四投资舆情热点】
1）细胞治疗：再生医学治疗糖尿病领域取得重大突破，世界首例自体再生胰岛移植成功，25年糖尿病病史患者被治愈。
2）锂电池：工信部征求意见，拟引导锂电池企业减少单纯扩大产能的制造项目，加强技术创新、提高产品质量、降低生产成本。
3）国产算力：天风证券团队称，定量测算三大运营商，预计今年AI服务器采购近1.5万台，各地加速推进智算中心建设，国产算力景气度有望再上一个台阶。
4）大飞机：机构指出，南方预计8月引进第一架C919，国产大飞机进入批量生产与交付阶段，有望从1到100迈入发展黄金期。",2024-05-09
2024-05-09 08:09:28,杭州、西安全面取消住房限购 全国限购仅剩6地！一图看懂近期多地限购政策变化,【杭州、西安全面取消住房限购 全国限购仅剩6地！一图看懂近期多地限购政策变化】财联社5月9日电，随着杭州市、西安市宣布全面取消住房限购，据媒体统计，截至目前，仍然对住房实施限购的地方除海南省外，仅北京、上海、广州、深圳四个一线城市，以及天津部分区域。近期，北京、上海、天津、成都、南京、杭州、深圳等多个热点城市陆续传出限购政策利好消息。中原地产数据显示，自2023年以来一年多时间里，全国各地共发布调整限购政策超过80次。,2024-05-09
2024-05-09 07:15:43,5月9日涨停分析,【5月9日涨停分析】今日共52股涨停，连板股总数13只，19股封板未遂，封板率为73%（不含ST股、退市股及未开板新股）。焦点股方面，蔚蓝生物涨停晋级7连板，化工叠加锂电池概念的百川股份5连板，百合花4连板，细胞治疗概念股泰林生物、开能健康20CM2连板。今日沪深两市收涨个股4151只，收跌个股845只。,2024-05-09
2024-05-09 07:10:18,西安：全面取消住房限购措施 不再审核购房资格,【西安：全面取消住房限购措施】财联社5月9日电，西安市住房和城乡建设局等部门发布关于进一步促进房地产市场平稳健康发展的通知，全面取消我市住房限购措施，居民家庭在全市范围内购买新建商品住房、二手住房不再审核购房资格。结合不同区位、不同住房产品调整优化商品住房项目停车位规划配比。商品住房项目可销售的产权车位与商品住房同步办理商品房预售许可，同步公示车位销售价格、销售方案。商品住房项目销售时，登记家庭数量与住房房源数量比例低于1.5:1的，不再实施公证摇号。建筑面积大于144平方米的住房在摇号选房时不再实施“刚需优先”。摇号销售项目的摇号名单公示、摇号结果公示、选房结果公示时间由3天缩短为1天。支持,2024-05-09
2024-05-09 07:06:22,收评：沪指涨0.83%再创年内新高 锂电池等新能源赛道股集体反弹,【收评：沪指涨0.83%再创年内新高 锂电池等新能源赛道股集体反弹】财联社5月9日电，市场全天震荡反弹，创业板指领涨，沪指、深成指均再创年内新高。盘面上，锂电池等新能源赛道股开盘反弹，天力锂能、领湃科技、合纵科技、天际股份等10余股涨停。航运股集体走强，凤凰航运、中远海发涨停。房地产板块盘中拉升，空港股份、广宇集团涨停。细胞免疫治疗概念股维持强势，泰林生物、开能健康、中源协和等涨停。低空经济概念股震荡反弹，四创电子、上工申贝、山东矿机涨停。下跌方面，染料股陷入调整，联合化学跌近10%。总体上个股涨多跌少，全市场超4200只个股上涨。沪深两市今日成交额9011亿，较上个交易日放量367亿。板块方,2024-05-09
2024-05-09 07:05:35,北向资金全天大幅净买入80.14亿元,【北向资金全天大幅净买入80.14亿元】财联社5月9日电，北向资金全天大幅净买入80.14亿元，此前连续2日减仓；其中沪股通净买入39.25亿元，深股通净买入40.9亿元。,2024-05-09
2024-05-09 06:58:43,杭州购房即落户系片面解读 拟在现有积分落户框架内大幅提高自有产权住房的赋分权重,【杭州购房即落户系片面解读】财联社5月9日电，今天下午，杭州市住保房管局回应楼市新政。杭州市住保房管局房地产业发展处副处长何陈煜表示，不能片面理解为“购房即落户”。会针对目前的市场和户籍管理的相关情况，在现有的积分落户框架内，拟大幅提高自有产权住房的赋分权重。后续会以出台的实施细则相关规定为准。,2024-05-09
2024-05-09 06:52:47,,财联社5月9日电，集运指数欧线主力合约日内涨超12%，现报3487.6点。,2024-05-09
2024-05-09 05:31:30,,财联社5月9日电，集运指数欧线主力合约涨幅达8%，现报3365点，续创历史新高。,2024-05-09
2024-05-09 05:03:02,创业板指午后涨逾2% 沪指涨近1%,【创业板指涨逾2%】财联社5月9日电，指数走强，创业板指拉升涨逾2.00%，沪指涨0.93%，深成指涨1.71%，干细胞、有色·钴、航运等板块指数涨幅居前，家禽、快手概念、电信运营等板块指数跌幅居前。,2024-05-09
2024-05-09 03:51:08,5月9日午间涨停分析,【5月9日午间涨停分析】财联社5月9日电，今日午盘两市共44涨停，连板股总数12只，11股封板未遂，封板率为80%（不含ST股、退市股及未开板新股）。焦点股方面，蔚蓝生物涨停晋级7连板，化工叠加锂电池概念的百川股份5连板，百合花4连板。,2024-05-09
2024-05-09 03:33:41,午评：创业板指震荡反弹涨1.85% 北向资金半日净买入超百亿,【午评：创业板指震荡反弹涨1.85% 北向资金半日净买入超百亿】财联社5月9日电，市场早盘震荡反弹，创业板指领涨。盘面上，锂电池等新能源赛道股开盘反弹，天力锂能、领湃科技、合纵科技、天际股份等10余股涨停。周期股表现活跃，其中航运股大涨，凤凰航运、中远海发涨停；有色金属概念股震荡反弹，湘潭电化涨停。房地产板块盘中拉升，空港股份、广宇集团涨停。细胞免疫治疗概念股维持强势，泰林生物、开能健康、中源协和等涨停。下跌方面，染料股陷入调整，联合化学跌超55%。总体上个股涨多跌少，全市场超4500只个股上涨。沪深两市半日成交额5466亿，较上个交易日缩量810亿。板块方面，电力设备、细胞免疫治疗、航运、房,2024-05-09
2024-05-09 03:01:19,海关总署：我国4月出口同比增长5.1% 进口同比增长12.2%,【今年前4个月 我国货物贸易进出口总值13.81万亿元】据海关统计，今年前4个月，我国货物贸易进出口总值13.81万亿元，同比增长5.7%。其中，出口7.81万亿元，增长4.9%；进口6万亿元，增长6.8%。4月当月，进出口3.64万亿元，增长8%。其中，出口2.08万亿元，增长5.1%；进口1.56万亿元，增长12.2%。,2024-05-09
2024-05-09 02:59:25,北向资金净流入超100亿元,"【北向资金净流入超100亿元】财联社5月9日电，截至目前，北向资金净流入超100亿元，其中，沪股通净流入超62亿元，深股通净流入超43亿元。
",2024-05-09
2024-05-09 01:58:38,,财联社5月9日电，恒生科技指数涨幅扩大至2%。,2024-05-09
2024-05-09 01:54:45,创业板指涨逾1% 上涨个股近4600只,【创业板指涨逾1%】财联社5月9日电，指数走强，创业板指拉升涨逾1.00%，沪指涨0.54%，深成指涨0.81%，耐火材料、干细胞、固态电池等板块指数涨幅居前，家禽、合成生物、维生素等板块指数跌幅居前。,2024-05-09
2024-05-09 01:28:20,三大指数开盘涨跌不一,【三大指数开盘涨跌不一】财联社5月9日电，沪指低开0.01%，深成指高开0.10%，创业板指高开0.41%，干细胞、玻尿酸、免疫治疗等板块指数涨幅居前，合成生物、染料涂料、消防等板块指数跌幅居前。,2024-05-09
2024-05-09 01:27:15,竞价看龙头,【竞价看龙头】财联社5月9日电，市场焦点股蔚蓝生物（6板）高开8.88%，化工股百川股份（4板）高开0.51%、兴业股份（4板）低开5.37%、百合花（3板）竞价涨停，合成生物概念股鲁抗医药（4天3板）低开1.04%、钱江生化（2板）低开1.01%、星湖科技（3天2板）高开3.17%，低空经济概念股四创电子（2板）低开3.27%，实控人变更的朗源股份（创业板3天2板）低开7.60%，细胞治疗概念股济民医疗（2板）竞价涨停、冠昊生物（创业板首板）高开13.28%。,2024-05-09
2024-05-09 00:32:54,杭州：全面取消住房限购 不再审核购房资格,【杭州：全面取消住房限购】财联社5月9日电，杭州市发布关于优化调整房地产市场调控政策的通知。其中提到，在本市范围内购买住房，不再审核购房资格。,2024-05-09
