时间,标题,简讯,date
2024-04-08 09:30:38,北向资金今日净卖出30.45亿元 贵州茅台遭净卖出10.73亿元,北向资金今日净卖出30.45亿元。贵州茅台、比亚迪、美的集团分别获净卖出10.73亿元、2.66亿元、1.96亿元。汇川技术净买入额居首，金额为3.07亿元。,2024-04-08
2024-04-08 09:18:36,一笔2.97万元的交易将规模为260亿元的国债打临停 业内人士：反映这一债券流动性不高,【一笔2.97万元的交易将规模为260亿元的国债打临停 业内人士：反映这一债券流动性不高】财联社4月8日电，今日21国债14盘中临时停牌，或与一笔交易有关。根据数据撮合成交明细显示，4月8日13:42:46，一笔以90元每张的价格、成交量为33手、成交金额为2.97万元的交易达成，该国债价格因此骤降10%。公开资料显示，21国债14为30年期国债，上市日期为2021年10月20日，到期日期为2051年10月18日，发行规模为260亿元，票面利率（当期）为3.53%，下一付息日为4月18日，当前余额为1380亿元。这就相当于，一笔2.97万元的交易将规模为260亿元的国债打临停了。业内人士表示，,2024-04-08
2024-04-08 09:15:03,丰田或与华为合作共同打造智驾方案,【丰田或与华为合作共同打造智驾方案】财联社4月8日电，丰田全球车型智能驾驶方案将采用“丰田+华为+Momenta”三方联合方案模式。自动驾驶公司Momenta和华为分别提供软件和硬件方案，三方深度合作并整合。丰田或采用华为参与程度相对较低的第一种模式。二者此前的合作集中在智能座舱领域，不久前丰田针对中国市场推出第九代凯美瑞，该车型搭载与华为联手打造的车机系统。供应链人士表示，除合作方相关技术在业内领先外，华为在国内智驾市场较高的认知度也可能是丰田选择这种合作模式的重要原因。,2024-04-08
2024-04-08 08:56:34,,比特币上破72000美元，日内涨幅达3.6%。,2024-04-08
2024-04-08 08:25:12,广州调高公积金贷款最高额度 一人申请贷款的最高额度调整至70万元,【广州调高公积金贷款最高额度 一人申请贷款的最高额度调整至70万元】财联社4月8日电，广州住房公积金管理中心发布通知，将缴存人购买本市行政区域内自住住房申请个人住房公积金贷款的贷款最高额度事项进行调整。该通知自2024年4月9日起实施，有效期5年。原有政策与本通知不一致的，按本通知执行。其中，使用住房公积金贷款购买自住住房的，一人申请贷款的最高额度调整至70万元，两人或两人以上购买同一套自住住房共同申请贷款的最高额度调整至120万元。,2024-04-08
2024-04-08 08:17:30,中国中免：一季度净利润23.08亿元 同比增长0.33%,【中国中免：一季度净利润23.08亿元 同比增长0.33%】财联社4月8日电，中国中免发布业绩快报，2024年一季度营业收入为188.07亿元，同比下滑9.45%；归母净利润23.08亿元，同比增长0.33%。报告期内，公司主营业务毛利率为32.70%，较去年同期增加了3.95个百分点，盈利能力稳中有升。小财注：2023年Q4净利15.07亿元，据此计算，2024年Q1净利环比增长53%。,2024-04-08
2024-04-08 08:01:39,蓝佛安会见美国财政部部长耶伦,【蓝佛安会见美国财政部部长耶伦】财联社4月8日电，财政部部长蓝佛安与美国财政部部长耶伦4月7日晚在京举行会谈，就中美宏观经济形势、双边经济关系及合作应对全球性挑战等议题交换了意见。财政部副部长廖岷陪同参加。 ,2024-04-08
2024-04-08 07:39:57,美军计划在亚太部署中程导弹 外交部：敦促美方停止破坏地区稳定,【美军计划在亚太部署中程导弹，外交部：敦促美方停止破坏地区稳定】财联社4月8日电，外交部发言人毛宁主持例行记者会。有记者提问，美国太平洋陆军司令查尔斯·弗林在东京接受采访时表示，美国打算近期在印太地区部署中程导弹。中方对此有何评论？毛宁表示，中国坚持走和平发展道路，坚定奉行防御性国防政策，我们没有兴趣和任何国家比拼军力。中方一贯坚决反对美国为谋求单方面军事优势，在亚太地区部署中程导弹，在中国家门口强化前沿部署。我们敦促美方切实尊重他国安全关切，停止破坏地区和平稳定。,2024-04-08
2024-04-08 07:34:05,美国财长耶伦重申不与中国脱钩,【耶伦重申不与中国脱钩】财联社4月8日电，历经5天访华行程后，美国财长耶伦在4月8日下午于北京举行发布会，她再次表示：不寻求与中国脱钩，中美两国经济联系密切，脱钩会带来灾难性后果。,2024-04-08
2024-04-08 07:17:05,阿里云海外市场全线降价 平均降幅23%,【阿里云海外市场全线降价 平均降幅23%】财联社4月8日电，阿里云4月8日宣布海外市场全线降价，覆盖全球13个地域节点部署的核心云产品、500多个产品规格，平均降幅23%、最高降幅59%。降价后，目前，阿里云在全球200多个国家服务500多万客户。,2024-04-08
2024-04-08 07:13:11,4月8日涨停分析,【4月8日涨停分析】今日共55股涨停，连板股总数9只，18股封板未遂，封板率为75%（不含ST股、退市股及未开板新股）。焦点股方面，莱绅通灵、世嘉科技双双一字涨停晋级5连板，安德利尾盘竞价涨停录得10天6板。今日沪深两市收涨个股782只，收跌个股4287只。,2024-04-08
2024-04-08 07:08:12,上金所：4月9日收盘清算时起 白银延期合约保证金比例从10%调整为12%,【上海黄金交易所：4月9日收盘清算时起Ag（T+D）合约的保证金比例从10%调整为12%】上海黄金交易所：自2024年4月9日（星期二）收盘清算时起，Ag（T+D）合约的保证金比例从10%调整为12%，下一交易日起涨跌幅度限制从9%调整为11%。,2024-04-08
