时间,标题,简讯,date
2024-09-20 17:32:11,2连板银之杰：协议转让事项不会导致公司控制权发生变更,"【2连板银之杰：协议转让事项不会导致公司控制权发生变更】财联社9月20日电，银之杰发布股票交易异常波动公告，公司控股股东、实际控制人张学君、陈向军、李军拟通过协议转让方式向自然人卓海杭转让其所持有公司49,462,000股无限售流通股，占总股本比例7.00%。本次协议转让事项不会导致公司控制权发生变更，不会影响公司的治理结构和持续经营。上述协议转让事项尚需经深圳证券交易所进行合规性审核后，方能在中国证券登记结算有限责任公司深圳分公司办理股份协议转让过户手续，是否能够最终完成尚存在不确定性。公司将持续关注相关事项的进展，及时披露进展情况。",2024-09-20
2024-09-20 17:31:54,批价已跌破发售价 黄牛暂停回收龙茅,【批价已跌破发售价 黄牛暂停回收龙茅】财联社9月20日电，今日北京多位黄牛告诉记者，已经不再回收龙年生肖茅台，称其批价已经跌破发售价（2499元/瓶），酒商对于茅台后续价格走势感到担忧。,2024-09-20
2024-09-20 17:29:11,2连板卓朗科技：中国证监会的调查尚在进行中,【2连板卓朗科技：中国证监会的调查尚在进行中】财联社9月20日电，卓朗科技发布异动公告，经公司自查并向控股股东、间接控股股东核实，截至9月20日，不存在应披露而未披露的重大信息。公司于3月14日收到中国证监会《立案告知书》，公司涉嫌信息披露违法违规被立案。截至公告披露日，中国证监会的调查尚在进行中，公司尚未收到就上述立案调查事项的结论性意见或决定。,2024-09-20
2024-09-20 16:59:07,2连板岩石股份：白酒产业仍处于去库存周期 公司亦受行业环境影响,【岩石股份：股票交易异常波动 控股股东不存在应披露而未披露的重大信息】财联社9月20日电，岩石股份公告，公司股票交易在9月19日和9月20日连续2个交易日内日收盘价格涨幅偏离值累计达20.00%，属于股票交易异常波动。公司已披露实际控制人被采取刑事强制措施及控股股东股份被司法冻结的公告。经公司自查并向控股股东发函询证，控股股东不存在应披露而未披露的重大信息。公司提醒投资者注意投资风险。,2024-09-20
2024-09-20 16:57:57,广汇能源：拟164.8亿元投建1500万吨/年煤炭分质分级利用示范项目,【广汇能源：拟164.8亿元投建1500万吨/年煤炭分质分级利用示范项目】财联社9月20日电，广汇能源公告，公司拟投建“伊吾广汇1500万吨/年煤炭分质分级利用示范项目”，投资总额为164.8亿元。项目将由公司100%控股全资子公司新疆广汇新材料科技有限公司负责投建运营。,2024-09-20
2024-09-20 16:53:23,国内成品油价迎年内最大降幅 加满一箱油少花14.5元,国家发改委：自2024年9月20日24时起，国内汽、柴油价格（标准品）每吨均降低365元和350元。,2024-09-20
2024-09-20 16:51:47,财政部：1—8月全国一般公共预算收入147776亿元 同比下降2.6%,财政部：1—8月，全国一般公共预算收入147776亿元，同比下降2.6%，扣除去年同期中小微企业缓税入库抬高基数、去年年中出台的减税政策翘尾减收等特殊因素影响后，可比增长1%左右。 ,2024-09-20
2024-09-20 16:51:01,2连板广东榕泰：公司仍有受限的无形资产、投资性房地产和在建工程账面余额合计约1.79亿元,【2连板广东榕泰：公司仍有受限的无形资产、投资性房地产和在建工程账面余额合计约1.79亿元】财联社9月20日电，广东榕泰发布股票交易异常波动暨风险提示公告，公司股票于2024年9月18日、9月19日和9月20日连续三个交易日收盘价格涨幅偏离值累计超过20%，属于股票交易异常波动的情况。公司目前经营情况正常，经营环境未发生重大变化。公司2024年上半年实现归属于上市公司股东净利润为-3735.97万元，归属于上市公司股东的扣除非经常性损益的净利润为-4082.19万元。截至2024年8月23日，公司仍有受限的无形资产、投资性房地产和在建工程账面余额合计约1.79亿元。,2024-09-20
2024-09-20 16:45:30,4连板电子城：股吧等平台对公司评论量及热度上升 相关业务并未发生变化,【4连板电子城：股吧等平台对公司评论量及热度上升 相关业务并未发生变化】财联社9月20日电，电子城发布股票交易异常波动暨风险提示公告，经公司自查，公司目前生产经营活动正常，内外部经营环境和主营业务未发生重大变化，公司经营占比较大的园区销售去化和出租业务仍存在很大压力，公司目前不存在影响公司股票交易价格异常波动的重大事项。经公司自查，未发现可能或已经对公司股票交易价格产生影响的媒体报道或市场传闻，亦未涉及热点概念事项。随着近日公司股价连续上涨，股吧等平台评论量及热度上升，涉及的相关内容信息，均在定期报告中做了披露，相关业务并未发生变化。,2024-09-20
2024-09-20 16:25:54,博敏电子：拟不超过2.5亿元收购奔创电子86.8535%股权,【博敏电子：拟不超过2.5亿元收购奔创电子86.8535%股权】财联社9月20日电，博敏电子公告，公司拟以现金不超过2.5亿元收购奔创电子86.8535%的股权。若收购完成，公司将持有奔创电子100%股权，奔创电子将成为公司全资子公司。奔创电子是梅州当地少数几家拥有HDI板全制程能力的厂商，地理位置与公司较近，是梅州当地HDI技术及产能规模等综合实力较强的公司，尤其在HDI方面，与公司未来在业务、客户、产能等方面能实现协同共赢发展的预期良好，可以较好地弥补公司在HDI旺季的结构性产能瓶颈。,2024-09-20
