时间,标题,简讯,date
2024-09-24 17:31:16,2连板雅博股份：公司控股股东增持公司股份,【2连板雅博股份：公司控股股东增持公司股份】财联社9月24日电，雅博股份发布股票交易异常波动公告，经核查，公司经营情况及内外部经营环境未发生重大变化。公司控股股东山东泉兴科技有限公司通过深圳证券交易所交易系统以集中竞价交易的方式增持公司股份。公司、控股股东不存在关于本公司的应披露而未披露的重大事项，或处于筹划阶段的重大事项。,2024-09-24
2024-09-24 16:39:12,湖南将召开全省上市公司市值管理工作电视电话会 推动上市公司高质量发展,【湖南将召开全省上市公司市值管理工作电视电话会 推动上市公司高质量发展】财联社记者获悉，湖南省定于9月26日上午召开全省上市公司市值管理工作电视电话会议，研究部署加强上市公司市值管理工作，加快推动全省上市公司高质量发展。省政府设主会场，各地市设分会场。省委金融办、湖南证监局、省国资委、长沙市政府和上市公司代表将在会上发言，省政府分管金融工作的副省长将出席会议并讲话。（财联社记者 李拥军）,2024-09-24
2024-09-24 16:39:09,国家发改委：2025年和2026年当年生产的小麦（三等）最低收购价为每50公斤119元,【国家发改委：2025年和2026年当年生产的小麦（三等）最低收购价为每50公斤119元】财联社9月24日电，国家发展改革委等部门关于公布2025—2026年小麦最低收购价格的通知，国家继续在小麦主产区实行最低收购价政策，最低收购价水平改为两年一定。综合考虑粮食生产成本、市场供求、国内外市场价格和产业发展等因素，经国务院批准，2025年和2026年当年生产的小麦（三等）最低收购价为每50公斤119元，如生产成本等发生较大变化，另行按程序调整。,2024-09-24
2024-09-24 16:32:42,银行间主要利率债收益率多数上行,【银行间主要利率债收益率多数上行】财联社9月24日电，银行间主要利率债收益率多数上行，截至下午16:30，10年期国债活跃券240011收益率上行2.85bp报2.063%，30年期国债活跃券230023收益率上行4.55bp报2.183%，10年期国开活跃券240210收益率上行3.25bp报2.145%。,2024-09-24
2024-09-24 16:24:14,中国能建：子公司联合中标约150.96亿元填海工程勘察设计施工总承包项目,【中国能建：子公司联合中标约150.96亿元填海工程勘察设计施工总承包项目】财联社9月24日电，中国能建公告，所属子公司中国葛洲坝集团三峡建设工程有限公司（联合体牵头人）与中水珠江规划勘测设计有限公司、建材广州工程勘测院有限公司组成联合体，中标珠海市金湾游艇产业园游艇研发及制造项目填海工程勘察设计施工总承包项目，中标金额约为150.96亿元人民币，其中公司承担份额约为144.97亿元人民币。工程内容包括外海堤工程、陆域形成、河道开挖、护岸工程等建设内容，项目总工期约为1395天。目前相关方尚未正式签署合同，项目仍存在不确定性。,2024-09-24
2024-09-24 16:19:09,拼多多“百亿减免”再加码 全部商品的退款订单均自动返还技术服务费,【拼多多“百亿减免”再加码 全部商品的退款订单均自动返还技术服务费】财联社9月24日电，今日拼多多“百亿减免”对商家技术服务费退返权益进行了升级，退返范围由此前的活动商品扩大至全部商品，且无需商家申请，订单发生退款后自动退回商家货款账户，超过千万商家将进一步降低经营成本。,2024-09-24
2024-09-24 16:10:14,指数ETF期权收盘：隐含波动率大涨 有合约单日大涨239倍,【指数ETF期权收盘：隐含波动率大涨 有合约单日大涨239倍】财联社9月24日电，今日三大指数均大涨超4%，ETF期权纷纷迎来隐含波动率和价格的双升，尤其是午后开盘指数急拉之后，隐含波动率快速提升，加速了各合约涨速。截至收盘，共有4个合约涨幅超百倍，超30个合约涨超10倍，其中50ETF购9月2400合约大涨239倍，涨幅最大。需要提醒的是，明日即为ETF期权当月合约的行权日，虚值期权时间价值即将耗尽，交易末日期权的投资者需要特别关注风险，尤其是平值和浅虚值执行价价格的迅速放大或归零。,2024-09-24
2024-09-24 16:09:47,香港恒生指数收涨4.13% 恒生科技指数涨5.88%,【香港恒生指数收涨4.13% 恒生科技指数涨5.88%】财联社9月24日电，香港恒生指数收涨4.13%，恒生科技指数涨5.88%。富力地产涨16%，中国太保涨超12%，蔚来涨超11%，京东集团、招商银行、中信证券均涨超10%。,2024-09-24
2024-09-24 16:07:38,,富时中国A50指数期货涨幅扩大至6%。,2024-09-24
2024-09-24 16:01:35,商务部：对美国PVH集团启动不可靠实体清单调查,"【商务部发布不可靠实体清单工作机制关于对美国PVH集团启动不可靠实体清单调查】财联社9月24日电，商务部公告，不可靠实体清单工作机制依据《不可靠实体清单规定》第二条、第五条和第六条等有关规定，根据有关机构的建议、举报，决定对美国PVH集团针对涉疆产品涉嫌违反正常的市场交易原则，中断与中国企业、其他组织或者个人的正常交易、采取歧视性措施等问题启动调查。现将有关事项公告如下：

一、美国PVH集团应在本公告公布之日起30天内向不可靠实体清单工作机制办公室提供说明近3年内是否存在对涉疆产品采取歧视性措施等问题的书面材料及证明资料以及调查机关需要的其他资料。

二、调查期间，美国PVH集团可向不可靠实",2024-09-24
