时间,标题,简讯,date
2024-02-05 09:38:35,药明康德：公司已回购0.69%公司股份,"【药明康德：公司已回购0.69%公司股份】财联社2月5日电，药明康德公告，2024年2月5日，公司通过集中竞价交易方式首次实施回购公司股份，回购股份数为20,275,407股，占公司截至本公告日总股本的0.69%，回购最高价格人民币51.72元/股，回购最低价格人民币46.50元/股，回购均价人民币49.321元/股，使用资金总额人民币1,000,000,738.60元(不含交易费用)。截至本公告日，公司本次回购股份事项已实施完毕。",2024-02-05
2024-02-05 09:31:03,北向资金今日净买入12.11亿元 贵州茅台净买入5.17亿元,北向资金今日净买入12.11亿元。贵州茅台、工商银行、五粮液分别净买入5.17亿元、3.63亿元、2.77亿元。药明康德净卖出额居首，金额为17.29亿元。,2024-02-05
2024-02-05 09:01:09,招商银行原党委书记、行长田惠宇一审被判处死缓,【招商银行原党委书记、行长田惠宇一审被判处死缓】财联社2月5日电，招商银行股份有限公司原党委书记、行长田惠宇一审被判处死缓。,2024-02-05
2024-02-05 08:59:13,丽珠集团：司美格鲁肽注射液获得药物临床试验批准,【丽珠集团：司美格鲁肽注射液获得药物临床试验批准】财联社2月5日电，丽珠集团公告，控股附属公司新北江制药收到国家药品监督管理局核准签发的《药物临床试验批准通知书》，批准司美格鲁肽注射液按生物类似药的技术要求开展体重管理适应症临床试验。,2024-02-05
2024-02-05 08:56:57,亿纬锂能：预计2023年净利润同比增长15%-20%,【亿纬锂能：预计2023年净利润同比增长15%-20%】财联社2月5日电，亿纬锂能公告，预计2023年净利润40.35亿元-42.11亿元，同比增长15%-20%。,2024-02-05
2024-02-05 08:56:07,万丰奥威：子公司万丰飞机拟成立合资公司推进eVTOL领域深度合作,【万丰奥威：子公司万丰飞机拟成立合资公司推进eVTOL领域深度合作】财联社2月5日电，万丰奥威公告，子公司万丰飞机与合作方签署了《关于成立合资公司的谅解备忘录》，双方通过战略合作拟共同成立合资公司，将在电动垂直起降飞行器(eVTOL)领域开展深度合作。,2024-02-05
2024-02-05 08:55:01,跨境收益互换被叫停？真实情况是不再新增规模,【跨境收益互换被叫停？真实情况是不再新增规模】市场震荡传言就更多，今日就有传闻指出“跨境收益互换被叫停”，对此，财联社记者多方求证获悉，部分机构收到券商通知，即刻起跨境收益互换不能再新增规模。也就是以目前的名义本金为限，只能在这个金额限制内换仓，不能再加仓。不过亦有业内人士表示，当前额度不足也是部分券商不再新增规模的原因。（财联社记者 闫军）,2024-02-05
2024-02-05 08:46:36,天桥起重：已向中车产投发函咨询央地企业联合重组事项,【天桥起重：收到控股股东关于央地重组事项的回复】财联社2月5日电，天桥起重公告，收到控股股东株洲市国有资产投资控股集团有限公司关于央地重组事项的回复，其函称“我公司高度重视，组织专题会议进行研讨，后续也将向上级单位报告相关情况。对于中车产业投资有限公司是否将智能制造产业相关资产注入天桥起重，建议贵司向中车产投咨询为宜”。,2024-02-05
2024-02-05 07:22:18,2月5日涨停分析,【2月5日涨停分析】今日共20股涨停，连板股总数5只，10股封板未遂，封板率为67%（不含ST股、退市股及未开板新股）。个股方面，华字辈个股深中华A20天13板，并购重组的哈森股份15天10板，国企+农业的中基健康4板，新质生产力概念股克来机电3板、德新科技2板、赛摩智能创业板首板，北交所的同心传动30CM2连板。今日沪深两市收涨个股378只，收跌个股4704只。,2024-02-05
2024-02-05 07:03:55,收评：沪指放量跌超1% 全市场逾千股跌停,【收评：沪指探底回升跌超1% 全市场逾千股跌停】财联社2月5日电，市场全天探底回升，三大指数涨跌不一。指数黄白分时线走势显著分化，中小盘股集体大跌。盘面上，高股息及权重股再度走强，中国石油、中国海油、贵州茅台均涨超2%，长江电力、农业银行等多股再创历史新高。创业板权重股午后集体大涨，迈瑞医疗、爱尔眼科、宁德时代、智飞生物涨超4%。下跌方面，数据要素概念股集体大跌，铜牛信息、零点有数、山大地纬等多股跌超10%。总体上个股跌多涨少，全市场超4800只个股下跌，超千股跌停。沪深两市今日成交额8774亿，较上个交易日放量717亿。板块方面，银行等少数板块上涨，数据要素、新型城镇化、计算机应用、云游戏等,2024-02-05
2024-02-05 06:42:15,被指出手救小票 中证500、中证1000规模较大两只ETF合计成交近200亿元,【被指出手救小票 中证500、中证1000规模较大两只ETF合计成交近170亿】午后三大股指全线翻红，继上证50、沪深300等ETF放量后，资金明显流向中证500、中证1000指数的相关ETF。截至目前，规模靠前的南方中证500ETF成交额达到96亿，南方中证1000ETF成交额超过68亿，两只ETF单日成交额合计达到164亿。市场人士推测，和此前的护盘资金侧重在上证50、沪深300等权重板块不同，此次资金流动显示出对市场更为全面的托底。（财联社记者 闫军）,2024-02-05
2024-02-05 06:32:55,中证500ETF(510500)成交额超百亿,【中证500ETF(510500)成交额超百亿】财联社2月5日电，中证500ETF(510500)午后成交量显著放大，目前已成交超百亿，该ETF昨日全天成交额仅18亿。此外中证1000ETF(512100)、创业板ETF(159915)午后成交量均明显放大。,2024-02-05
2024-02-05 06:09:14,,财联社2月5日电，富时中国A50指数期货涨幅扩大至3%。,2024-02-05
2024-02-05 05:55:37,权重股大幅走强 三大指数全线翻红,【权重股大幅走强 三大指数全线翻红】财联社2月5日电，指数午后大幅回升，沪指拉升翻红，此前一度跌超3%；创业板指拉升涨近3%，此前一度跌超4%。宁德时代、中国海油、中信银行、光大证券、恒瑞医药、迈瑞医疗、工业富联等权重股盘中大幅走高。,2024-02-05
2024-02-05 05:48:30,创业板指涨逾3%,【创业板指涨逾3%】财联社2月5日电，指数分化，创业板指拉升涨逾3.00%，沪指跌0.34%，深成指涨0.68%，银行、机场、草甘膦等板块指数涨幅居前，疫情监测、绿色建筑、时空大数据等板块指数跌幅居前。,2024-02-05
