时间,标题,简讯,date
2024-08-22 17:21:46,中微公司：上半年净利润5.17亿元 同比减少48.48%,【中微公司：上半年净利润5.17亿元 同比减少48.48%】财联社8月22日电，中微公司发布2024年半年度报告，报告期内，公司实现营业收入34.48亿元，同比增长36.46%；归属于上市公司股东的净利润5.17亿元，同比减少48.48%。,2024-08-22
2024-08-22 17:03:51,百度：Q2核心利润增长23%超预期 云业务加速增长,【Q2财报：百度核心利润增长23%超预期 云业务加速增长】财联社8月22日电，百度8月22日发布2024年Q2财报，显示二季度总营收339亿元，经营利润59.4亿元；百度核心营收267亿元，百度核心经营利润56亿元，同比增长23%，超出市场预期。据财报显示，智能云在二季度继续加速增长，并将保持强劲的增长势头。,2024-08-22
2024-08-22 17:01:57,微博：第二季度净营收4.379亿美元 同比下降0.5%,微博：第二季度净营收4.379亿美元，预估4.376亿美元；第二季度广告和营销营收3.753亿美元，同比-2.7%；第二季度调整后每股收益0.48美元，预估0.44美元。,2024-08-22
2024-08-22 16:57:06,上海国际能源交易中心调整集运指数（欧线）期货相关合约交易保证金比例和涨跌停板幅度、交易限额,财联社8月22日电，上海国际能源交易中心发布通知，根据《上海国际能源交易中心风险控制管理细则》的有关规定，经研究决定，自2024年8月27日（周二）交易起，非期货公司会员、境外特殊非经纪参与者、客户在集运指数（欧线）期货新上市合约日内开仓交易的最大数量为100手。实际控制关系账户组日内开仓交易的最大数量按照单个客户执行。套期保值交易和做市交易的开仓数量不受此限制。,2024-08-22
2024-08-22 15:45:13,万泰生物：上半年净利润2.6亿元 同比下降84.7%,【万泰生物：上半年净利润2.6亿元 同比下降84.7%】财联社8月22日电，万泰生物发布2024年半年度报告，报告期内，公司实现营业收入13.66亿元，同比下降67.19%；归属于上市公司股东的净利润为2.6亿元，同比下降84.70%。公司总资产为149.62亿元，较上年度末减少4.79%；归属于上市公司股东的净资产为125.51亿元，较上年度末减少1.18%。,2024-08-22
2024-08-22 15:33:12,8月22日涨停分析,【8月22日涨停分析】今日共28股涨停，连板股总数4只，13股封板未遂，封板率为68%（不含ST股、退市股及未开板新股）。焦点股方面，海思概念股深圳华强6连板、创维数字6天4板，机器人板块爱仕达3连板，固态电池板块，鹏辉能源20cm2连板。,2024-08-22
2024-08-22 15:25:00,商务部：近两个月汽车以旧换新补贴申请量快速增长,【商务部：近两个月汽车以旧换新补贴申请量快速增长】财联社8月22日电，近日，商务部等7部门对外发布关于进一步做好汽车以旧换新有关工作的通知。22日，商务部在例行新闻发布会上表示，截至今天中午，商务部汽车以旧换新信息平台已经收到汽车报废更新补贴申请超过了68万份。近一个月以来，新增补贴申请约34万份。汽车报废更新政策带动报废汽车回收量迅猛增长，1~7月，全国报废汽车回收350.9万辆，同比增长了37.4%。其中，5月、6月、7月分别同比增长百分之55.6%、72.9%和93.7%。近期，为进一步扩大政策效果，顺应各方呼吁，党中央国务院决定拿出超长期特别国债资金加力支持消费以旧换新。,2024-08-22
2024-08-22 15:01:55,收评：创业板指跌0.76%创年内收盘新低 全市场近4500只个股下跌,【收评：沪指震荡调整跌0.27% 全市场近4500只个股下跌】财联社8月22日电，市场全天震荡调整，深成指、创业板指均续创调整新低。盘面上，银行股维持强势，中国银行、工商银行、建设银行再创历史新高，上海银行等多股再创年内新高。ST板块逆势活跃，*ST景峰、ST百利、*ST富润、*ST通脉等10余股涨停。太空经济概念股盘中走强，探路者、三夫户外、如意集团、烽火电子涨停。下跌方面，游戏股集体调整，华谊兄弟跌超10%。机器人概念股震荡走低，长盛轴承跌超10%。。总体上个股跌多涨少，全市场超4400只个股下跌。沪深两市今日成交额5491亿，较上个交易日放量396亿。板块方面，银行、服装、ST等板块涨幅,2024-08-22
2024-08-22 14:58:14,多只沪深300ETF午后持续放量,【多只沪深300ETF午后持续放量】财联社8月22日电，午后多只沪深300ETF成交持续放量，华泰柏瑞沪深300ETF（510300）、易方达沪深300ETF（510310）、华夏沪深300ETF（510330）、嘉实沪深300ETF（159919）四只ETF合计成交超百亿。,2024-08-22
2024-08-22 14:57:40,今日油价不作调整,【今日油价不作调整】财联社8月22日电，据国家发展改革委价格监测中心监测，本轮成品油调价周期内（8月8日—8月21日），国际油价在震荡中小幅上涨。按现行国内成品油价格机制测算，本周期10个工作日平均价格与上一周期相比，调价金额每吨不足50元，本次汽、柴油价格不作调整，未调金额纳入下次调价时累加或冲抵。,2024-08-22
2024-08-22 14:41:58,湖北天门出生人数8年来首次“由降转增” 预计今年底明年初将迎人口出生小高峰,【湖北天门出生人数8年来首次“由降转增” 预计今年底明年初将迎人口出生小高峰】财联社8月22日电，湖北天门市于去年9月出台鼓励生育五条措施。天门市卫健委负责人介绍，按照鼓励生育政策，生育二孩、三孩的家庭，可分别享受9.63万元、16.51万元补助。统计数据显示，2016年，该市出生人数为18528人，此后逐年减少，到2023年仅有6004人。政策激励下，今年1月1日至8月14日，该市出生人数达到4232人，比去年同期多出431人，首次实现“由降转增”。“激励效应还未完全显现，今年底明年初将迎来人口出生小高峰，预计今年出生人数达到6800人。”该负责人说。,2024-08-22
2024-08-22 14:38:07,东部战区回应美舰过航台湾海峡：全程跟监警戒 依法依规处置,【东部战区新闻发言人就美“约翰逊”号导弹驱逐舰过航台湾海峡发表谈话】财联社8月22日电，东部战区新闻发言人李熹海军大校表示，8月22日，美“约翰逊”号导弹驱逐舰过航台湾海峡并公开炒作。中国人民解放军东部战区组织海空兵力对美舰过航行动全程跟监警戒，依法依规处置。战区部队时刻保持高度戒备，坚决捍卫国家主权安全和地区和平稳定。,2024-08-22
2024-08-22 13:18:06,网下打新规则迎大改 10月1日起施行,【网下打新规则迎大改 10月1日起施行】财联社8月22日电，中国证券业协会近期起草形成《关于修改〈首次公开发行证券网下投资者管理规则〉的决定（征求意见稿）》，并于近日开始征求行业意见。此次对《网下投资者管理规则》的修改涉及30条，其中修订22条、新增6条、删除2条。总体来看，此次修改的重点在于强化网下投资者的专业性、优化注册条件、做好与科创板新股市值配售制度的衔接、强化投资者适当性管理和行为管理等多个方面。,2024-08-22
2024-08-22 11:54:14,8月22日午间涨停分析,【8月22日午间涨停分析】财联社8月22日电，今日午盘全市场共22股涨停，连板股总数5只，13股封板未遂，封板率为63%（不含ST股、退市股及未开板新股）。焦点股方面，华为海思概念股深圳华强晋级6连板，机器人板块襄阳轴承、爱仕达3连板，固态电池概念，鹏辉能源20cm2连板。,2024-08-22
2024-08-22 11:31:47,午评：沪指窄幅震荡 多只银行股续创新高,【午评：沪指窄幅震荡 多只银行股续创新高】财联社8月22日电，市场早盘震荡调整，沪指相对偏强。盘面上，银行股维持强势，中国银行、工商银行、建设银行均再创历史新高，上海银行等多股再创年内新高。ST板块逆势活跃，*ST景峰、ST百利、*ST富润、*ST通脉等10余股涨停。固态电池概念股再度活跃，鹏辉能源、盟固利涨停。服装、户外用品概念股盘中异动，探路者、三夫户外、日播时尚涨停。下跌方面，游戏股集体调整，华谊兄弟跌超10%。总体上个股跌多涨少，全市场超3600只个下跌。沪深两市半日成交额3368亿，与上个交易日放量186亿。板块方面，ST板块、银行、服装、固态电池等板块涨幅居前，游戏、白酒、电商、机,2024-08-22
2024-08-22 10:16:14,中证协拟要求对IPO网下报价的客观性、审慎性进行回溯验证,中证协拟要求对IPO网下报价的客观性、审慎性进行回溯验证。,2024-08-22
2024-08-22 10:13:32,银行股持续走高 上海银行等多股创年内新高,【银行股持续走高 上海银行等多股创年内新高】财联社8月22日电，银行股早盘维持强势，上海银行、江苏银行、邮储银行、交通银行创年内新高，中国银行、建设银行再创历史新高。,2024-08-22
2024-08-22 10:07:40,大消费板块表现低迷 爱美客跌近10%创近4年新低,"【大消费板块表现低迷 爱美客跌近10%创近4年新低】财联社8月22日电，早盘大消费板块表现低迷，医美、白酒、日化等高端消费方向领跌，爱美客跌跌近10%，股价创2020年10月以来新低，上海家化、舍得酒业跌超7%，海南椰岛、岩石股份、今世缘等跌幅靠前。消息面上，昨日上海家化、舍得酒业上半年实现净利润均同比降超20%，爱美客第二季度单季净利润同比增速降至个位数。
",2024-08-22
2024-08-22 09:37:39,小米汽车单车亏损超6万 雷军回应：还在投入期 希望大家理解,【小米汽车单车亏损超6万 雷军回应：还在投入期 希望大家理解】财联社8月22日电，小米集团8月21日首次披露汽车业务季度成绩单。小米汽车第二季度累计交付新车27307辆。智能电动汽车等创新业务净亏损18亿元，以此推算，小米汽车单车亏损超6万。对此，小米集团董事长雷军21日深夜在微博发文回应称：“造车很苦，但成功一定很酷！小米汽车还在投入期，希望大家理解。”,2024-08-22
2024-08-22 09:34:35,国家能源局：7月份全社会用电量同比增长5.7%,【2024年7月份全社会用电量同比增长5.7%】财联社8月22日电，国家能源局发布7月份全社会用电量等数据。7月份，全社会用电量9396亿千瓦时，同比增长5.7%。从分产业用电看，第一产业用电量142亿千瓦时，同比增长1.5%；第二产业用电量5656亿千瓦时，同比增长5.0%；第三产业用电量1871亿千瓦时，同比增长7.8%；城乡居民生活用电量1727亿千瓦时，同比增长5.9%。,2024-08-22
2024-08-22 09:27:29,竞价看龙头：深圳华强一字涨停晋级6连板,【竞价看龙头：深圳华强一字涨停晋级6连板】财联社8月22日电，市场焦点股深圳华强（5板）竞价涨停，华为海思概念股好上好（4天3板）低开2.16%，低价股国中水务（23天12板）高开1.37%，黑神话悟空概念股浙版传媒（2板）竞价跌停，游戏股国旅联合（2板）低开8.36%，机器人概念股襄阳轴承（2板）竞价涨停、爱仕达（2板）高开4.92%，固态电池概念股鹏辉能源（首板）高开11.63%。,2024-08-22
2024-08-22 09:26:22,三大指数开盘涨跌不一,【三大指数开盘涨跌不一】财联社8月22日电，沪指低开0.01%，深成指高开0.06%，创业板指高开0.08%，乳业奶粉、基因编辑、华为·星闪等板块指数涨幅居前，云游戏、游戏、电竞等板块指数跌幅居前。,2024-08-22
2024-08-22 09:20:50,,财联社8月22日电，央行今日进行3593亿元7天期逆回购操作，中标利率为1.70%，与此前持平。,2024-08-22
2024-08-22 08:01:31,财联社8月22日早间新闻精选,"【财联社8月22日早间新闻精选】
1、中办、国办发布关于完善市场准入制度的意见。意见提出，对外资放开准入限制的，对内资同步放开。意见还提出，围绕战略性新兴产业、未来产业重点领域和重大生产力布局，分批制定和推出放宽市场准入特别措施。
2、国家发改委、国家能源局日前印发《能源重点领域大规模设备更新实施方案》，提出到2027年，能源重点领域设备投资规模较2023年增长25%以上。鼓励北方地区各省份将清洁取暖设备纳入大规模设备更新和消费品以旧换新行动方案。
3、商务部决定自2024年8月21日起对原产于欧盟的进口相关乳制品进行反补贴立案调查。
4、中国银行间市场交易商协会副秘书长徐忠接受央行主管的《金",2024-08-22
2024-08-22 08:00:09,投资日历：周四资本市场大事提醒,"【投资日历：周四资本市场大事提醒】
①今日共有1只新股上市，为北交所的太湖远大（920118）。
②商务部将于8月22日召开8月第1次例行新闻发布会。
③杰克逊霍尔全球央行年会将于8月22日至24日在美国俄怀明州举行。
④2024数字化清洁能源大基地高峰论坛暨华为智能光伏运维大会将于8月22日至23日在成都举办。
⑤谷歌发布内置AI手机Pixel 9系列，标准版Pixel 9将于8月22日上市。
⑥欧洲央行公布7月货币政策会议纪要。
⑦国内成品油将开启新一轮调价窗口。
⑧印度尼西亚外长蕾特诺将于8月22日至24日访华，其间两国外长将共同主持中印尼双边合作联委会机制第五次会议
⑨百度、哔哩哔哩、",2024-08-22
2024-08-22 06:30:51,周四你需要知道的隔夜全球要闻,"【周四你需要知道的隔夜全球要闻】
1、根据美联储会议纪要预测，美联储9月将首次降息，今年晚些时候至少还会再降息一次，明年将进一步放松货币政策。
2、美国截至3月的一年非农就业总人数下修81.8万人，下修幅度0.5%，按比例则折合每月减少约6.8万人。“美联储传声筒”Nick Timiraos在社交媒体评论称，数据显示美国就业增长确实不如此前每月报道的那么强劲。
3、知情人士透露，自2010年以来负责苹果应用商店（App Store）业务的Matt Fischer将于10月离开苹果。目前苹果正在进行组织调整，以应对全球法规的变化。
4、英伟达首个AI NPC入驻游戏，玩家可语音对话和NPC交流。",2024-08-22
2024-08-22 04:00:55,热门中概股普涨 纳斯达克中国金龙指数涨超2%,【热门中概股普涨 纳斯达克中国金龙指数涨超2%】财联社8月22日电，热门中概股普涨，纳斯达克中国金龙指数涨2.39%。唯品会涨超9%，富途控股、小鹏汽车、理想汽车涨超4%，蔚来、阿里巴巴涨超3%，网易、满帮、百度涨超2%，微博涨超1%，腾讯音乐、哔哩哔哩、爱奇艺小幅上涨。京东跌超4%。,2024-08-22
2024-08-22 04:00:46,美股三大指数集体收涨 大型科技股多数上涨,美股三大指数集体收涨，道指涨0.13%，纳指涨0.57%，标普500指数涨0.42%，大型科技股多数上涨，Meta涨超1%，特斯拉、英伟达涨近1%，谷歌跌近1%。,2024-08-22
