时间,标题,简讯,date
2024-03-29 09:39:12,先正达：未来将在合适的时机重启上市进程,【先正达：未来将在合适的时机重启上市进程】财联社3月29日电，先正达声明称，公司基于对自身发展战略与全球行业环境的全面考量，已主动撤回主板上市申请。先正达集团表示，将采用多元组合手段，持续巩固提升在全球农业科技领域的领先优势，未来将在合适的时机重启上市进程。,2024-03-29
2024-03-29 09:31:53,国资委确定首批启航企业 加快发展新质生产力,【国务院国资委确定首批启航企业 加快发展新质生产力】近日，按照“四新”标准，国务院国资委遴选确定了首批启航企业，加快新领域新赛道布局、培育发展新质生产力。这些企业多数成立于3年以内，重点布局人工智能、量子信息、生物医药等新兴领域。,2024-03-29
2024-03-29 09:21:15,鼎信通讯：国家电网对公司全部采购品类启动招标采购“熔断机制”,【鼎信通讯：国家电网对公司全部采购品类启动招标采购“熔断机制”】财联社3月29日电，鼎信通讯公告，公司2月27日收到国家电网有限公司的通知，由于公司存在涉嫌违规的情形，根据《国家电网有限公司供应商关系管理办法》的相关规定，决定自2024年2月18日起对公司全部采购品类启动招标采购“熔断机制”，并对公司涉嫌违规事项启动调查。熔断期间将暂停公司全部产品、服务的中标资格。公司2022年度在国家电网的中标金额为16.51亿元，占公司2022年度经审计营业收入的53%；公司2023年度在国家电网的中标金额为16.32亿元。熔断期间不影响公司已中标合同的正常执行。,2024-03-29
2024-03-29 09:18:38,2000余名投资者获赔3.29亿元 飞乐音响证券虚假陈述案审结,【2000余名投资者获赔3.29亿元 飞乐音响证券虚假陈述案审结】财联社3月29日电，据上海金融法院消息，近日，上海飞乐音响股份有限公司证券虚假陈述普通代表人诉讼群体性案件诉讼时效届满，除参加代表人诉讼的投资者外，另有1717名投资者获赔损失金额约2.06亿元，涉飞乐音响案投资者获赔总金额达3.29亿元，2000余名投资者的合法权益得到有效保障。,2024-03-29
2024-03-29 09:02:02,极星汽车销售有限公司召回部分极星4纯电动汽车,【极星汽车销售有限公司召回部分极星4纯电动汽车】财联社3月29日电，极星汽车销售有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，受委托向国家市场监督管理总局备案了召回计划。决定自即日起，召回2023年11月29日至2024年2月1日期间生产的部分2023-2024年款国产极星4纯电动车型，共计1867辆。本次召回范围内部分车辆因制动控制器软件问题，可能触发制动控制降级，造成制动电子助力等功能失效，制动效能减弱，存在安全隐患。,2024-03-29
2024-03-29 08:58:33,复盘近十年4月份行情：沪指上旬上涨概率达8成 食饮、美容板块历史战绩较佳,【复盘近十年4月份行情：沪指上旬上涨概率达8成 食饮、美容板块历史战绩较佳】财联社3月29日电，A股4月行情即将开启，回顾近十年（2014年至2023年）的4月份行情，沪指上涨概率接近四成，平均涨近1%。其中，沪指在上旬期间上涨的概率近8成，均涨超2%，而进入下旬，因临近五一假期，在缺少流动性的情况下，沪指也普遍呈现跌多涨少的态势，区间跌幅均近1%。分指数和板块来看，近十年的4月期间，权重指数较小盘指数相对占优，红利指数表现较好，另外，食品饮料、美容护理板块历史战绩较佳，月均涨幅双双超2%。（财联社 梓隆）,2024-03-29
2024-03-29 08:55:49,连平：央行扩表大规模买国债投放货币的可能性非常小,【连平：央行扩表买国债的可能性非常小】财联社3月29日电，近日市场传闻提到中央银行要实施QE，即通过在二级市场上购买国债的方式由中央银行投放大规模流动性。在3月29日，由粤开证券主办，财联社、易方达基金和广州投资顾问学院协办的“2024年度大湾区财富管理论坛”上，广开首席产业研究院院长、中国首席经济学家论坛理事长连平教授认为，这种可能性非常小。首先从必要性角度看，美国等国家实施QE，是没有其他办法、途径、工具和手段，从当前中国情况来看则没有必要，中国准备金率还在8.5%，降2%到3%都是有可能的，没必要动用QE。第二，2023年中央金融工作会议上提到的许多重大政策都是中长期的，有一句非常少见但,2024-03-29
2024-03-29 08:44:14,一通密封主动撤回注册申请文件 证监会终止其创业板注册程序,【一通密封主动撤回注册申请文件 证监会终止其创业板发行注册程序】财联社3月29日电，证监会在审阅成都一通密封股份有限公司首次公开发行股票并在创业板上市申请文件的过程中，一通密封和主承销商中信建投证券股份有限公司主动要求撤回注册申请文件，证监会决定终止其创业板股票发行注册程序。,2024-03-29
2024-03-29 08:41:13,上交所：先正达集团股份有限公司终止650亿元IPO申请,据上交所官网显示，先正达集团股份有限公司终止IPO申请。,2024-03-29
2024-03-29 08:35:01,688元/克 多家品牌金店的挂牌价一天暴涨13元/克,【688元/克 多家品牌金店的挂牌价一天暴涨13元/克】财联社3月29日电，今日早上，杭州多家品牌金店的挂牌价格从673元/克调高至686元/克-688元/克。“一天时间，黄金暴涨了13元/克，这行情谁受得了啊！”一位金店店主说，从三八妇女节之后，高位的金价对生意还是有影响的，近段时间客人明显少了，看的多，买的少，特别是大克重的卖不动，店里整体销售不太理想。“全球央行增持黄金储备、美联储降息预期、全球避险情绪，都是推动今年黄金价格上涨的因素。”浙江一家期货公司有色分析师告诉记者，“我认为后续在美联储降息周期，黄金价格有望突破历史新高。”,2024-03-29
