时间,标题,简讯,date
2024-06-03 17:30:52,永辉超市：胖东来调改仅涉及郑州部分门店,【永辉超市：胖东来调改仅涉及郑州部分门店】财联社6月3日电，永辉超市发布异动公告，公司关注到相关媒体报道了“胖东来正式启动调改永辉超市”等新闻。经核实，本次调改仅涉及郑州部分门店，对公司营业收入、利润增长没有重大影响。,2024-06-03
2024-06-03 17:30:42,北向资金今日净买入15.39亿元 长江电力获净买入6.96亿元,北向资金今日净买入15.39亿元。长江电力、中国核电、晶科能源分别获净买入6.96亿元、6.19亿元、5.14亿元。江苏银行净卖出额居首，金额为7.54亿元。,2024-06-03
2024-06-03 17:15:41,哈空调：控股股东董事长刘铭山被实施留置并立案审查调查,【哈空调：公司控股股东董事长刘铭山被实施留置并立案审查调查】财联社6月3日电，哈空调公告，公司近日从控股股东哈尔滨工业投资集团有限公司获悉，工投集团党委书记、董事长刘铭山因涉嫌职务违法被哈尔滨市监察委员会实施留置并立案审查调查。刘铭山未在公司担任董事、监事或高管职务。截至本公告披露日，公司控制权未发生变化，该事项不会对公司正常生产经营产生重大影响。,2024-06-03
2024-06-03 17:00:55,荣科科技：董事会成员调整系股东正常管理工作 不存在资产注入等事项,【荣科科技澄清：公司不存在应披露而未披露的资产注入、收购重组等事项】财联社6月3日电，荣科科技公告，公司近日关注到市场传闻，对公司正常的人员变动做出过度解读，进而结合前段时期市场不实传闻，再度渲染公司资产注入、借壳“超聚变”等市场热点，股价出现异动。为避免相关信息对广大投资者造成误导，现予以澄清说明。经向公司控股股东及董事会核实，公司不存在应披露而未披露的资产注入、收购重组等事项。,2024-06-03
2024-06-03 16:54:14,北特科技：推进人形机器人用丝杠产品样件研发 但目前未被客户定点,【北特科技：推进人形机器人用丝杠产品样件研发 但目前未被客户定点】财联社6月3日电，北特科技发布股票交易异动公告，经自查，2023年末，公司迎来进军人形机器人产业链的机会，公司根据客户需求，配合推进人形机器人用丝杠产品的样件研发工作，但目前并未被客户正式定点。,2024-06-03
2024-06-03 16:45:38,华凯易佰收重组问询函：要求详细说明标的公司相关情况,【华凯易佰收重组问询函：要求详细说明标的公司相关情况】财联社6月3日电，深交所对华凯易佰下发重组问询函，要求说明资产重置成本相较于未来现金流折现是否更能反映企业价值及其具体依据、标的公司应收账款及其他应收款前十大客户的情况、标的公司是否存在依赖单一销售平台的风险、露截至回函日标的资产涉及的重大诉讼情况，以及预计负债是否有新增计提等。,2024-06-03
2024-06-03 16:37:58,诺德股份：收到监管警示函,【诺德股份：收到监管警示函】财联社6月3日电，诺德股份公告，公司于2024年5月31日收到上海证券交易所出具的《关于对诺德新材料股份有限公司及相关责任人予以监管警示的决定》，公司存在重大交易披露不及时、多期定期报告财务信息披露不准确的违规行为。,2024-06-03
2024-06-03 16:31:12,钜盛华未在规定时间披露2023年报 深圳证监局责令其改正,【钜盛华未在规定时间披露2023年报 深圳证监局责令其改正】财联社6月3日电，深圳证监局公告，深圳市钜盛华作为公司债券发行人未在规定时间披露2023年年度报告，违反了《公司债券发行与交易管理办法》第四条、第五十条、第五十一条第一款的规定。深圳证监局现决定对其采取责令改正的监管措施，公司应采取有效措施切实整改，依法履行信息披露义务，并于收到决定书之日起30日内提交书面整改报告。,2024-06-03
2024-06-03 15:54:18,周一投资舆情热点,"【周一投资舆情热点】
1）存储芯片：韩国4月份芯片出口同比增长53.9%，其中存储芯片出口额同比大幅增长98.7%。
2）算力：黄仁勋表示，英伟达将在2025年推出Blackwell Ultra AI芯片，现已开始投产。
3）NPU：宏碁推出全新航海家商务AIPC系列，内置新一代NPU处理器，通过独立NPU，减少AI加速应用程序的负担。
4）5G-A：工信部联合业界举办“移动通信高质量发展论坛”，将发布主管部门支持5G发展政策并进行权威解读。",2024-06-03
2024-06-03 15:54:10,沪电股份：结合公司和PCB行业实际情况拟筹划股票期权激励计划,【沪电股份：拟筹划推出股票期权激励计划】财联社6月3日电，沪电股份公告，拟筹划推出股票期权激励计划，以促进公司持续健康发展。激励计划拟授予激励对象不超过3000万份股票期权，涉及的标的股票数量占公司当前股本总额的比例不超过1.57%。,2024-06-03
