时间,标题,简讯,date
2024-10-25 17:38:59,华北制药：第三季度净利润同比增长2035%,【华北制药：第三季度净利润同比增长2035%】财联社10月25日电，华北制药发布2024年第三季度报告，前三季度实现营业收入75.60亿元，同比下降5.20%；净利润1.02亿元，同比增长266.29%。其中，第三季度实现营业收入23.29亿元，同比下降15.04%；净利润3047.92万元，同比增长2035.13%。,2024-10-25
2024-10-25 17:36:20,思特威：第三季度净利润1.23亿元 同比增长14182%,【思特威：第三季度净利润1.23亿元 同比增长14182%】财联社10月25日电，思特威发布2024年第三季度报告，公司前三季度实现营业收入42.08亿元，同比增长137.33%；归属于上市公司股东的净利润2.73亿元。其中，第三季度实现营业收入17.51亿元，同比增长150.04%；归属于上市公司股东的净利润1.23亿元，同比增长14181.63%。报告期内，公司在智能手机、汽车电子和智慧安防三大应用领域的出货均取得较高的增速，带动收入规模大幅增长。,2024-10-25
2024-10-25 17:29:36,中国动力：拟购买中船柴油机16.51%股权 股票10月28日起停牌,【中国动力：拟购买中船柴油机16.51%股权 股票10月28日起停牌】财联社10月25日电，中国动力公告，公司拟通过发行可转换公司债券及支付现金的方式向中国船舶工业集团有限公司（简称“中船工业集团”）购买其持有的中船柴油机16.51%股权，并发行可转换公司债券募集配套资金。因本次交易尚处于筹划阶段，公司证券及可转换公司债券自2024年10月28日（星期一）开市起开始停牌，预计停牌时间不超过10个交易日。本次交易完成后，公司持有中船柴油机68.37%股权，中船工业集团不再持有中船柴油机股权。,2024-10-25
2024-10-25 17:23:21,9天8板文一科技：前三季度净利润1786.61万元 同比扭亏为盈,【9天8板文一科技：前三季度净利润1786.61万元 同比扭亏为盈】财联社10月25日电，文一科技公告，前三季度实现营业收入2.34亿元，同比下降9.28%；归属于上市公司股东的净利润1786.61万元，上年同期净亏损8901.39万元，同比扭亏为盈。,2024-10-25
2024-10-25 17:10:29,ST华微：控股股东上海鹏盛因涉嫌信息披露违法违规被证监会立案,【ST华微：控股股东上海鹏盛因涉嫌信息披露违法违规被证监会立案】财联社10月25日电，ST华微公告，公司控股股东上海鹏盛于10月25日收到证监会的《立案告知书》，因涉嫌信息披露违法违规被证监会立案。,2024-10-25
2024-10-25 17:05:50,广济药业：因涉嫌信息披露违法违规 证监会决定对公司立案,【广济药业：因涉嫌信息披露违法违规 证监会决定对公司立案】财联社10月25日电，广济药业公告，公司于近日收到中国证监会下发的《立案告知书》。因涉嫌信息披露违法违规，根据相关法律法规，中国证监会决定对公司立案。目前，公司各项生产经营活动均正常开展。,2024-10-25
2024-10-25 16:56:51,6连板山东华鹏：前三季度净亏损9725.32万元,【6连板山东华鹏：前三季度净亏损9725.32万元】财联社10月25日电，山东华鹏发布2024年第三季度报告，前三季度实现营业收入2.88亿元，同比下降28.35%；归属于上市公司股东的净亏损9725.32万元。其中，第三季度实现营业收入8573.85万元，同比下降33.65%；归属于上市公司股东的净亏损3229.3万元。,2024-10-25
2024-10-25 16:55:13,人福医药：控股子公司司美格鲁肽注射液获临床试验批准,【人福医药：控股子公司司美格鲁肽注射液获临床试验批准】财联社10月25日电，人福医药公告，控股子公司宜昌人福近日收到国家药品监督管理局核准签发的司美格鲁肽注射液的《药物临床试验批准通知书》，同意本品开展2型糖尿病适应症的临床试验。,2024-10-25
2024-10-25 16:48:41,中钢协：加快研究推进产能治理和联合重组,【中钢协：加快研究推进产能治理和联合重组】财联社10月25日电，中国钢铁工业协会表示，将加快研究推进产能治理和联合重组。中钢协已着手加快相关研究、开展专项调研，研究提出促进联合重组和完善退出机制的一揽子相关政策建议。中钢协表示，当前，联合重组、落后产能退出通道均需要政策支撑。一方面，8月份工业和信息化部已暂停公示、公告新的钢铁产能置换项目，堵上新增产能的入口；另一方面，还要尽快建立已有产能退出机制，创造条件引导落后产能退出，促进钢铁产量导向优势产能。同时，坚定不移推进联合重组，坚决防止重组过程中将大量无效产能甚至“僵尸产能”复活。这项工作任务艰巨，需要政府、企业和行业共同推进。钢协已着手加快相,2024-10-25
2024-10-25 16:48:23,5天4板越剑智能：第三季度净利润同比增长54.87%,【越剑智能：第三季度净利润同比增长54.87%】财联社10月25日电，越剑智能发布2024年第三季度报告，前三季度实现营业收入9.03亿元，同比增长62.08%；归属于上市公司股东的净利润7226.2万元，同比增长6.81%；基本每股收益0.39元。其中，第三季度实现营业收入3.28亿元，同比增长140.03%；归属于上市公司股东的净利润2965.42万元，同比增长54.87%。,2024-10-25
2024-10-25 16:47:19,粤传媒：子公司参与万联证券增资扩股,【粤传媒：子公司参与万联证券增资扩股】财联社10月25日电，粤传媒公告，公司之全资子公司广东广报投资有限公司（简称“广报投资”）参与万联证券股份有限公司（简称“万联证券”）增资扩股，广报投资出资5000万元，以2.35元/股的价格，认购万联证券2123.77万元新增注册资本。增资完成后，广报投资持有万联证券的股份比例为0.31%。,2024-10-25
2024-10-25 16:45:10,河化股份：前三季度净利润7928.87万元 同比增长2172%,"【河化股份：前三季度净利润7928.87万元 同比增长2171.86%】财联社10月25日电，河化股份公布2024年第三季度报告，公司前三季度实现营业收入1.67亿元，同比增长10.16%；归属于上市公司股东的净利润7928.87万元，同比增长2,171.86%。第三季度实现营业收入3835.66万元，同比下降3.67%；归属于上市公司股东的净利润7665.19万元，同比增长1,932.20%。",2024-10-25
2024-10-25 16:39:04,东兴证券：证监会依法决定中止对公司泽达易盛项目的调查,【东兴证券：证监会依法决定中止对公司的调查】财联社10月25日电，东兴证券公告，前期，中国证监会对公司泽达易盛项目开展情况进行了相关调查，公司向中国证监会提交了适用行政执法当事人承诺制度的申请，于2023年10月24日获正式受理。2024年10月23日，公司召开董事会会议审议通过《关于签订并缴纳承诺金的议案》，与中国证监会签署《行政执法当事人承诺认可协议》，并按照协议约定交纳相应承诺金。同日，公司收到中国证监会出具的《中止调查决定书》，中国证监会依法决定中止对公司的调查。,2024-10-25
2024-10-25 16:38:33,证监会同意大连商品交易所原木期货和期权注册,证监会同意大连商品交易所原木期货和期权注册。下一步，证监会将督促大连商品交易所做好各项工作，保障原木期货和期权的平稳推出和稳健运行。,2024-10-25
