时间,标题,简讯,date
2024-10-09 17:29:31,,富时A50中国指数期货17:00重开后迅速走高，涨幅一度扩大至2%附近。,2024-10-09
2024-10-09 17:29:12,法本信息：公司股价短期内大幅上涨 可能存在非理性炒作等情形,【法本信息：公司股价短期内大幅上涨 可能存在非理性炒作等情形】财联社10月9日电，法本信息公告，公司股票2024年10月9日收盘价格涨幅偏离值累计超过30%，属于股票交易异常波动的情况。同时，公司股票连续9个交易日收盘价格涨幅偏离值累计超过100%，连续23个交易日收盘价格涨幅偏离值累计超过200%，属于股票交易严重异常波动情况。公司经营正常，不存在应披露而未披露的重大事项。公司股价短期内大幅上涨，可能存在非理性炒作等情形，提醒投资者注意二级市场交易风险。,2024-10-09
2024-10-09 17:22:09,银之杰：公司近期股价大幅上涨 存在股价大幅上涨后回落的风险,【银之杰：公司近期股价大幅上涨 存在股价大幅上涨后回落的风险】财联社10月9日电，银之杰发布股票交易异常波动暨严重异常波动公告，公司股票连续五个交易日（2024年9月26日至2024年10月9日）收盘价格涨幅偏离值累计超过100%。根据深圳证券交易所的相关规定，属于股票交易严重异常波动的情况。公司近期股价大幅上涨，存在股价大幅上涨后回落的风险。,2024-10-09
2024-10-09 17:12:12,10天7板卓朗科技：不存在应披露而未披露的重大信息 证监会的调查尚在进行中,【卓朗科技：股票交易异常波动，不存在应披露而未披露的重大信息】财联社10月9日电，卓朗科技公告，公司股票于10月8日、10月9日连续两个交易日收盘价格涨幅偏离值累计超过20%，经公司自查并向控股股东、间接控股股东核实，截至10月9日，不存在应披露而未披露的重大信息。公司于3月14日收到中国证监会《立案告知书》，因公司涉嫌信息披露违法违规被立案。立案调查期间，公司将积极配合调查工作，并每月披露1次风险性提示公告。敬请投资者注意投资风险。,2024-10-09
2024-10-09 17:10:01,,财联社10月9日电，富时A50中国指数期货17:00重开后迅速走高，涨幅扩大至1.4%。,2024-10-09
2024-10-09 17:05:41,3连板捷捷微电：公司2024年第三季度财务数据正在核算过程中,【3连板捷捷微电：公司2024年第三季度财务数据正在核算过程中】财联社10月9日电，捷捷微电发布股价异常波动公告，公司经过自查，不存在违反公平信息披露的情形。公司已预约于2024年10月25日披露《2024年第三季度报告》，2024年第三季度的经营情况及具体财务数据届时将予以披露。截至本公告披露日，公司2024年第三季度财务数据正在核算过程中，且未向第三方提供。,2024-10-09
2024-10-09 17:03:26,杭州：商业性个人住房贷款不再区分首套、二套住房 最低首付款比例统一为15%,【杭州：商业性个人住房贷款不再区分首套、二套住房 最低首付款比例统一为15%】财联社10月9日电，杭州市市住保房管局发布关于进一步优化调整我市房地产相关政策的通知，其中提到，对于贷款购买住房的居民家庭，商业性个人住房贷款不再区分首套、二套住房，最低首付款比例统一为15%。职工家庭购买住房申请住房公积金贷款，最高额度提高到130万元，保底额度提高到20万元；购买经认定为绿色低碳建筑的新建商品住房或“以旧换新”的，贷款额度可上浮20%；统一首套房和二套房贷款首付款比例不低于20%；使用1次住房公积金贷款已结清的，可按首套房认定。,2024-10-09
2024-10-09 16:49:22,包钢股份：拟将第四季度稀土精矿关联交易价格调整为不含税17782元/吨,【包钢股份：拟将第四季度稀土精矿关联交易价格调整为不含税17782元/吨】财联社10月9日电，包钢股份公告，公司拟将2024年第四季度稀土精矿关联交易价格调整为不含税17782元/吨（干量，REO=50%），REO每增减1%、不含税价格增减355.64元/吨。,2024-10-09
2024-10-09 15:53:57,,富时中国A50指数期货跌幅扩大至6%。,2024-10-09
2024-10-09 15:39:55,900.38亿元！东方财富打破尘封近17年个股单日成交记录,"【900.38亿元！东方财富打破尘封近17年个股单日成交记录 上次还是中国石油上市首日】财联社10月9日电，东方财富全天成交金额达900.38亿元，打破此前尘封近17年的A股市场个股单日成交金额历史纪录。此前该纪录为中国石油A股上市首日2007年11月5日创出的699.9亿元。从历史上看，A股共有28次单只个股成交金额超300亿元，中国石油、中国平安历史成交金额曾超600亿元。
",2024-10-09
