时间,标题,简讯,date
2024-10-15 17:35:20,宇晶股份：公司副总经理朱浩宇因涉嫌内幕交易被中国证监会立案调查,【宇晶股份：公司副总经理朱浩宇因涉嫌内幕交易被中国证监会立案调查】财联社10月15日电，宇晶股份公告，公司副总经理朱浩宇因涉嫌内幕交易被中国证监会立案调查。本次立案调查事项系针对朱浩宇个人交易其他公司股票的调查，不涉及本公司股票交易。目前公司各项生产经营活动均正常有序开展。公司将持续关注上述事项的进展情况，并及时履行信息披露义务。,2024-10-15
2024-10-15 17:31:36,,国际油价大幅走低，WTI原油日内大跌5%，跌至70美元/桶附近。国际能源署称世界石油需求增长大幅放缓。,2024-10-15
2024-10-15 17:28:51,2连板四川金顶：公司存在长期无法进行现金分红的风险,【四川金顶：股票交易异常波动 不存在应披露而未披露的重大信息】财联社10月15日电，四川金顶公告，公司股票连续三个交易日内收盘价格涨幅偏离值累计超过20%，属于股票交易异常波动。经公司自查，并书面问询控股股东及实控人，不存在应披露而未披露的重大信息。公司2024年上半年净利润为-1116.23万元，与上年同期相比由正转负。同时，公司提醒投资者注意二级市场交易风险、经营业绩风险、长期无法分红的风险等。,2024-10-15
2024-10-15 17:23:17,中国太保：前三季度净利润预计同比增长60%到70%,【中国太保：前三季度净利润预计同比增长60%到70%】财联社10月15日电，中国太保公告，预计公司2024年前三季度归属于母公司股东的净利润约为人民币370亿元到人民币394亿元，与2023年同期相比，预计增加约人民币139亿元到人民币163亿元，同比增加约60%到70%。业绩增长的主要原因是公司投资组合中权益资产的配置，以及近期资本市场上涨导致投资收益增长。,2024-10-15
2024-10-15 17:20:29,四川资阳：中心城区购买新房且有就业需求的 一个季度最少推荐3个就业岗位,【四川资阳：中心城区购买新房且有就业需求的 一个季度最少推荐3个就业岗位】财联社10月15日电，四川省资阳市住房和城乡建设局联合资阳市财政局、资阳市自然资源和规划局等部门出台制定《进一步优化调整房地产市场平稳健康发展政策措施》。《措施》明确，在中心城区购买新建商品住房的，其义务教育阶段的直系子女可凭《四川省商品房买卖合同网签备案表》由雁江区教育部门统筹安排入学。在中心城区购买新建商品住房且有就业需求的，可享受与本地居民同等就业创业指导服务，一个季度内为每个家庭推荐3个及以上就业岗位；符合相关条件的，可按规定享受创业担保贷款、职业培训补贴、公益性岗位安置等政策。,2024-10-15
2024-10-15 17:03:25,江淮汽车：前三季度净利润预计同比增长237.08%,【江淮汽车：前三季度净利润预计同比增长237.08%】财联社10月15日电，江淮汽车公告，预计2024年前三季度实现归属于母公司所有者的净利润6.2亿元左右，与上年同期相比，将增加4.36亿元，同比增长237.08%。主要原因为公司持续优化产品结构和债务结构，积极开拓海内外市场，实现汇兑收益增加和财务费用减少，同时资产处置收益大幅增加。,2024-10-15
2024-10-15 17:01:18,3连板华立股份：公司市盈率指标显著高于同行业平均水平,【3连板华立股份：公司市盈率指标显著高于同行业平均水平】财联社10月15日电，华立股份发布股票交易风险提示公告，截至2024年10月15日收盘，公司最新滚动市盈率为173.03，最新市净率为2.18。根据中证指数有限公司发布的数据，公司所属证监会类别为“其他制造业”，公司市盈率指标显著高于同行业平均水平。,2024-10-15
2024-10-15 16:55:36,20CM两连板光智科技：将继续推进购买先导电科100%股份相关工作,【光智科技：股票交易异常波动 不存在应披露而未披露的重大事项】财联社10月15日电，光智科技公告，公司股票于2024年10月14日、10月15日连续两个交易日收盘价格涨幅偏离值累计超过30%，属于股票交易异常波动。经核实，公司目前经营正常，未发现近期公共传媒报道了可能或已经对公司股票交易价格产生较大影响的未公开重大信息。公司不存在关于本公司的应披露而未披露的重大事项或处于筹划阶段的重大事项。控股股东、实际控制人、董事、监事、高级管理人员不存在买卖公司股票的情形。,2024-10-15
2024-10-15 16:53:35,华升股份：拟择机出售所持湘财股份全部股票资产,【华升股份：授权择机出售湘财股份全部股票资产】财联社10月15日电，华升股份公告，公司拟通过集中竞价交易方式出售目前持有的湘财股份全部股票资产。截至目前，公司持有湘财股份股票1047.52万股，持股比例0.37％。公司董事会已审议通过该议案，尚需提交股东大会审议。本次交易不构成关联交易，亦不构成重大资产重组。公司表示，本次出售股票资产事项有利于优化公司资产结构，实现存量资产盘活变现，提高公司资产流动性及使用效率。,2024-10-15
2024-10-15 16:49:34,重要信号：近期土地市场再现热闹 一些民营房企开始返场拿地,【重要信号：近期土地市场再现热闹 一些民营房企开始返场拿地】财联社10月15日电，郑州10月9日迎来本月首场土拍，原计划出让3宗住宅用地，其中1宗终止出让，另外2宗均以底价成交，共收金11.07亿元。返场拿地的，不止正弘置业，10月10日，西安土地市场成交了2宗宅地，均位于经开区。其中，位于凤城一路北侧的13.759亩住宅用地，被西安经发城市发展有限公司以底价摘得，折合楼面价8340元/平方米。近期各地都陆续开始有民企拿地。如9月份广西南宁出让了2宗商住地块，竞得者分别为广西凯誉汇以及恒力集团，两者均为深耕广西本土民企。杭州9月份第二批宅地出让中，2宗宅地亦均由本土民企拿下，总价13.87亿元,2024-10-15
2024-10-15 16:47:05,18天16板双成药业：公司经过自查不存在违反信息公平披露的情形,【18天16板双成药业：公司经过自查不存在违反信息公平披露的情形】财联社10月15日电，双成药业发布股票交易异常波动及风险提示性公告，公司经过自查不存在违反信息公平披露的情形。公司正在筹划重大资产重组事项。2024年9月10日，公司召开第五届董事会第十五次会议、第五届监事会第十四次会议，审议了《关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易方案的议案》等与本次交易相关的议案。本次交易的审计、评估工作尚未完成，本次交易的具体交易价格尚未确定。本次交易尚需公司董事会再次审议及公司股东大会审议批准，并经相关监管机构批准后方可正式实施，能否通过审批尚存在一定不确定性。,2024-10-15
2024-10-15 16:38:58,中国中免：前三季度净利润同比下降24.70%,【中国中免：前三季度净利润同比下降24.70%】财联社10月15日电，中国中免发布2024年前三季度业绩快报，实现营业总收入430.21亿元，同比下降15.38%；归属于上市公司股东的净利润39.20亿元，同比下降24.70%。报告期内，公司出入境免税门店销售实现大幅增长，其中北京机场免税门店收入同比增长超过140%，上海机场免税门店收入同比增长近60%。,2024-10-15
2024-10-15 16:11:12,香港恒生指数收跌3.67% 恒生科技指数跌4.65%,【香港恒生指数收跌3.67% 恒生科技指数跌4.65%】财联社10月15日电，香港恒生指数收跌3.67%，恒生科技指数跌4.65%。融创中国跌超12%，东方甄选跌超9%，蔚来、长城汽车跌超8%，美团、理想汽车跌近7%，阿里巴巴跌超5%，腾讯控股跌超4%。,2024-10-15
