时间,标题,简讯,date
2024-04-19 09:31:04,北向资金今日净卖出64.90亿元 贵州茅台遭净卖出8.46亿元,"北向资金今日净卖出64.90亿元。贵州茅台、隆基绿能、紫金矿业分别净卖出8.46亿元、3.83亿元、3.77亿元。美的集团净买入额居首，金额为3.40亿元。
",2024-04-19
2024-04-19 08:54:02,商务部：对原产于台湾地区的进口聚碳酸酯征收反倾销税,【商务部：对原产于台湾地区的进口聚碳酸酯征收反倾销税】财联社4月19日电，商务部公告，调查机关最终认定，原产于台湾地区的进口聚碳酸酯存在倾销，大陆聚碳酸酯产业受到实质损害，而且倾销与实质损害之间存在因果关系。国务院关税税则委员会决定，自2024年4月20日起，对原产于台湾地区的进口聚碳酸酯征收反倾销税。,2024-04-19
2024-04-19 08:08:06,北京半马组委会：对男子组比赛涉事相关单位和个人进行处罚,【北京半马组委会：对男子组比赛涉事相关单位和个人进行处罚】财联社4月19日电，2024北京半程马拉松组委会今天发布关于男子组比赛结果调查处理的决定。对涉事相关单位和个人进行处罚，取消何杰、威利、德杰内、罗伯特等4人比赛成绩，收回奖杯、奖牌和奖金。,2024-04-19
2024-04-19 08:07:31,德国商业银行上调金、银、铜、锌等金属价格预期,"财联社4月19日电，德国商业银行上调铜价预估，预估年底铜价为每吨9,800美元，该行之前预估为9,200美元；预计白银价格在本季度末位于每盎司28美元，该行第三季末料在每盎司29美元。",2024-04-19
2024-04-19 07:43:45,深圳证监局对国信证券采取出具警示函措施,【深圳证监局对国信证券采取出具警示函措施】财联社4月19日电，深圳证监局对国信证券股份有限公司采取出具警示函措施。经查，国信证券合规内控存在以下问题：一是股票质押式回购业务个别标的黑名单管理不到位、个别标的尽职调查不充分、在业务融入方出现风险后仍多次有条件延期造成大额损失；二是纾困产品管理不足，部分纾困资管产品投向纾困用途的资金未达到规定比例；三是私募子公司管理不到位，个别产品未经备案开展业务、个别基金部分投资款被合作方挪用；四是存在为金融机构及其管理产品规避监管提供便利、为未备案的私募产品提供外包服务、信息隔离墙制度执行不到位等问题。,2024-04-19
2024-04-19 07:28:33,上海：一季度地区生产总值11098.46亿元 同比增长5%,【上海：一季度地区生产总值11098.46亿元 同比增长5%】财联社4月19日电，据上海市统计局19日披露，根据地区生产总值统一核算结果，一季度上海市实现地区生产总值11098.46亿元，按不变价格计算，同比增长5.0%。其中，第一产业增加值19.54亿元，同比增长10.9%；第二产业增加值2387.24亿元，增长2.2%；第三产业增加值8691.68亿元，增长5.8%。,2024-04-19
2024-04-19 07:18:24,4月19日涨停分析,【4月19日涨停分析】今日共56股涨停，连板股总数8只，28股封板未遂，封板率为67%（不含ST股、退市股及未开板新股）。焦点股方面，同为股份、春光科技晋级6连板，低空经济概念股持续爆发，中信海直录得16天9板3连板。今日沪深两市收涨个股1617只，收跌个股3365只。,2024-04-19
2024-04-19 07:11:50,中央汇金一季度斥资千亿买入三只宽基ETF,【中央汇金一季度斥资千亿买入三只宽基ETF】财联社4月19日电，部分基金近期发布的2024年一季报证实，在今年一季度的剧烈调整行情中，中央汇金大手笔买入。仅目前披露季报的三只宽基ETF，汇金就耗资约1450亿元，其中，买入嘉实沪深300ETF约530亿元，买入华夏沪深300ETF约560亿元，买入华夏上证50ETF约360亿元。,2024-04-19
2024-04-19 07:02:52,收评：沪指缩量调整跌0.29% 油气、低空经济概念股集体走强,【收评：沪指缩量调整跌0.29% 油气、低空经济概念股集体走强】财联社4月19日电，市场全天震荡调整，创业板指领跌，沪指相对偏强。盘面上，低空经济概念股反复活跃，深城交、安达维尔、万丰奥威、中信海直等10余股涨停。周期股早盘走强，其中油气股领涨，潜能恒信、通源石油、贝肯能源、准油股份涨停；磷化工概念股表现活跃，川金诺、湖北宜化、鲁北化工涨停；航运股震荡走强，兴通股份、海油发展、凤凰航运涨停。下跌方面，半导体板块陷入调整，芯源微等多股跌超5%。总体上个股跌多涨少，全市场超3500只个股下跌。沪深两市今日成交额8603亿，较上个交易日缩量893亿。板块方面，油气、磷化工、低空经济、航运等板块涨幅居,2024-04-19
2024-04-19 07:01:49,国内商品期货收盘 集运欧线涨超10%,【国内商品期货收盘 集运欧线涨超10%】财联社4月19日电，国内商品期货收盘，涨多跌少。集运欧线涨超10%，沪锡涨超5%，纯碱涨逾3%，沪镍、国际铜等涨超2%，生猪、豆粕等涨逾1%，焦煤、焦炭等小幅上涨；工业硅、碳酸锂跌超2%，苹果、棉花等跌超1%，PX、铁矿石等小幅下跌。,2024-04-19
2024-04-19 06:50:04,博时基金总经理人选既定 招行张东或将调任,【博时基金总经理人选既定 招行张东或将调任】财联社4月19日电，财联社记者从多方信源处获悉，原招商银行总行财会部总经理张东将出任博时基金总经理。据记者了解，相关考察已进行完毕，或在走流程中。张东属招行体系老人，2007年起历任招行零售银行、财富管理、永隆银行和杭州分行行长等岗位，到2023年调任总行财会部担任总经理。2023年11月底，博时基金原总经理高阳因个人原因离任，后奔赴天弘基金担任总经理，博时基金总经理一职由董事长江向阳代任，代任即将到期，新任总经理也尘埃落地。（财联社记者 闫军）,2024-04-19
2024-04-19 03:48:32,4月19日午间涨停分析,【4月19日午间涨停分析】财联社4月19日电，今日午盘两市共40股涨停，连板股总数8只，27股封板未遂，封板率为60%（不含ST股、退市股及未开板新股）。焦点股方面，同为股份、春光科技晋级6连板，中信海直盘中多次炸板后封住涨停，录得16天9板3连板。,2024-04-19
